"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_174","chr17",8702369,8702896,527,"*",-1.10214568054275,8.81716544434201,170200,55310,55317,8,9,0.015193719929096,0.9,0.0400591411463907,0.988
"DMR_175","chr7",54609671,54610192,521,"*",-0.96800837120998,9.6800837120998,376938,122461,122470,10,12,0.0152754065953814,0.904,0.0302077291923639,0.976
"DMR_176","chr1",201857693,201857955,262,"*",-0.967687208276926,9.67687208276926,32660,11309,11318,10,16,0.0153162499285242,0.904,0.0302485725255067,0.976
"DMR_177","chr1",190444387,190445262,875,"*",-0.967222640456989,9.67222640456989,31469,11041,11050,10,10,0.0153325872617813,0.904,0.0302812471920208,0.976
"DMR_178","chr10",49812963,49813434,471,"*",-1.04150251403741,9.37352262633672,48551,15054,15062,9,11,0.0154061052614382,0.904,0.0334670271771539,0.988
"DMR_179","chr4",111532996,111533951,955,"*",-1.03899819577523,9.35098376197705,312938,99349,99357,9,9,0.0156838399268087,0.904,0.0336875811761246,0.988
"DMR_180","chr10",104535792,104536121,329,"*",-1.03779074930796,9.34011674377161,57128,17677,17685,9,9,0.015822707259494,0.904,0.0337692678424101,0.988
"DMR_181","chr1",42384056,42384647,591,"*",-1.03766082912838,9.33894746215543,13385,3929,3937,9,11,0.0158472132593797,0.904,0.0337774365090386,0.988
"DMR_182","chr10",124638983,124639260,277,"*",-0.876184107527128,9.63802518279841,60227,18516,18526,11,13,0.0159370685922937,0.908,0.0305834878572771,0.976
"DMR_183","chr6",31760426,31761055,629,"*",-1.03040037008879,9.27360333079911,349979,112710,112718,9,21,0.0164843692564063,0.908,0.0346514838382931,0.988
"DMR_184","chr2",176964101,176964720,619,"*",-0.962475160291974,9.62475160291974,236767,77688,77697,10,11,0.0155858159272662,0.912,0.0306978491900767,0.976
"DMR_185","chr5",150284416,150284796,380,"*",-0.953710044056417,9.53710044056417,338039,106898,106907,10,13,0.0162066345910357,0.916,0.0316209085191024,0.98
"DMR_186","chr6",106428957,106429769,812,"*",-1.01531605196174,9.13784446765564,358256,117942,117950,9,9,0.0179220545830304,0.916,0.0360891691649172,0.988
"DMR_187","chr18",20713759,20714527,768,"*",-1.08957040423374,8.71656323386993,189763,62260,62267,8,8,0.0164190199233779,0.916,0.0414233084733579,0.988
"DMR_188","chr1",41174571,41175199,628,"*",-1.08092065780566,8.64736526244529,12976,3877,3884,8,8,0.0171541999199471,0.916,0.0424280544686691,0.988
"DMR_189","chr7",105221826,105222180,354,"*",-1.08038177258367,8.64305418066937,382465,124412,124419,8,8,0.0172032119197183,0.916,0.0424688978018118,0.988
"DMR_190","chr16",8960833,8961471,638,"*",-1.07908988848835,8.63271910790677,152444,49370,49377,8,8,0.0173094045858894,0.916,0.0426077651344971,0.992
"DMR_191","chr5",1875548,1876397,849,"*",-1.07163708636296,8.57309669090368,320852,101554,101561,8,8,0.0181589459152583,0.916,0.0435716677966655,0.992
"DMR_192","chr2",46465,47319,854,"*",-0.805347472046072,9.66416966455287,212785,71529,71540,12,16,0.01342928793733,0.92,0.0303220905251636,0.976
"DMR_193","chr17",35290307,35291480,1173,"*",-0.949463072581074,9.49463072581074,174739,56848,56857,10,12,0.0165578872560632,0.92,0.0321028598501867,0.984
"DMR_194","chr16",66612774,66613278,504,"*",-1.00559892061314,9.05039028551826,159996,51802,51810,9,12,0.0189186319117131,0.92,0.0373144691591991,0.988
"DMR_195","chr6",43276478,43276781,303,"*",-1.00165377508414,9.01488397575724,353376,116375,116383,9,9,0.0193434025763975,0.92,0.0377719144903977,0.988
"DMR_196","chr20",21378045,21378703,658,"*",-0.870004061928613,9.57004468121474,250503,81481,81491,11,16,0.0163373332570924,0.924,0.0312533185208178,0.98
"DMR_197","chr2",198650880,198651356,476,"*",-0.946218623164965,9.46218623164965,238845,78467,78476,10,15,0.0168437905880623,0.924,0.0323969318488143,0.988
"DMR_198","chr9",90589640,90589971,331,"*",-1.0596350636049,8.47708050883916,416070,132221,132228,8,9,0.0194577639091971,0.928,0.0448623171239759,0.992
"DMR_199","chr10",135202522,135203200,678,"*",1.05791293522066,8.46330348176525,63113,19148,19155,8,8,0.019621137241768,0.928,0.0450992084562037,0.992
"DMR_200","chr13",76444798,76445152,354,"*",0.989031159582719,8.90128043624447,115150,37440,37448,9,10,0.0205441965707937,0.932,0.0390380578178224,0.988
"DMR_201","chr11",2889602,2890082,480,"*",-1.05150740713024,8.41205925704191,64689,20064,20071,8,30,0.0204380039046226,0.932,0.0459324124523154,0.992
"DMR_202","chr11",101785194,101785698,504,"*",-0.981613471821634,8.83452124639471,80735,26020,26028,9,10,0.0213365572337627,0.936,0.0398630931473056,0.988
"DMR_203","chr7",35293080,35293892,812,"*",-0.856250402654434,9.41875442919877,374193,121916,121926,11,12,0.0172113805863469,0.94,0.0328952205131556,0.988
"DMR_204","chr2",201450323,201450743,420,"*",-0.850396525318508,9.35436177850359,239122,78597,78607,11,14,0.0174809465850889,0.94,0.0336549065096104,0.988
"DMR_205","chr6",28921288,28922226,938,"*",-0.846506158601298,9.31156774461428,348888,109928,109938,11,11,0.0176688259175455,0.94,0.0341286891740661,0.988
"DMR_206","chr5",140479793,140480597,804,"*",-0.969716929279388,8.72745236351449,335994,106106,106114,9,15,0.0226517125609587,0.94,0.0413252844738153,0.988
"DMR_207","chr1",228645462,228645796,334,"*",-0.968586440992587,8.71727796893328,37917,12780,12788,9,9,0.0227333992272441,0.94,0.0414151398067293,0.988
"DMR_208","chr13",46425712,46426263,551,"*",-0.928820518287277,9.28820518287277,113054,36855,36864,10,14,0.018199789248401,0.944,0.0344064238394367,0.988
"DMR_209","chr11",113185154,113185879,725,"*",-0.965284997638477,8.68756497874629,82144,26652,26660,9,13,0.0231009892255287,0.944,0.0418644164712994,0.988
"DMR_210","chr10",62332390,62332846,456,"*",-1.03895284926117,8.31162279408936,49602,15316,15323,8,9,0.0219573758975322,0.944,0.0475253024448819,0.992
"DMR_211","chr3",157260593,157261106,513,"*",-0.92071914679152,9.2071914679152,295351,94480,94489,10,12,0.0188859572451989,0.948,0.0353213145018339,0.988
"DMR_212","chr10",128993810,128994702,892,"*",-0.913422553844803,9.13422553844803,61256,18731,18740,10,10,0.0194822699090827,0.948,0.0361545184979456,0.988
"DMR_213","chr7",96654425,96655105,680,"*",-0.815670338326021,8.97237372158623,380658,123686,123696,11,20,0.019171860577198,0.948,0.0382620344881105,0.988
"DMR_214","chr17",48636344,48637367,1023,"*",-0.812609502532252,8.93870452785477,179079,59003,59013,11,29,0.0193270652431404,0.948,0.0385724438199953,0.988
"DMR_215","chr6",10415077,10415801,724,"*",-0.808657787093681,8.8952356580305,345500,108631,108641,11,19,0.0194904385757113,0.948,0.0391279131507364,0.988
"DMR_216","chr12",57522464,57523310,846,"*",-0.958804563147266,8.62924106832539,96533,31718,31726,9,17,0.0237544825558124,0.948,0.0426404398010113,0.992
"DMR_217","chr14",67878535,67879031,496,"*",-1.03108097834251,8.24864782674009,125968,40995,41002,8,13,0.0229376158929578,0.948,0.0484565304405362,0.996
"DMR_218","chr3",49967416,49967780,364,"*",-1.02670815580229,8.21366524641831,282468,90671,90678,8,13,0.0235502658900988,0.948,0.0489874937713917,0.996
"DMR_219","chr10",530635,531320,685,"*",1.02496051575494,8.19968412603955,41493,13601,13608,8,12,0.0237789885556981,0.948,0.0491917104371054,0.996
"DMR_220","chr2",108602784,108603244,460,"*",-1.02199132947752,8.17593063582012,228879,75870,75877,8,12,0.0240730605543257,0.948,0.049575637768647,0.996
"DMR_221","chr17",4802532,4803053,521,"*",-0.905675476044579,9.05675476044579,168831,54356,54365,10,11,0.0202419559055375,0.952,0.0372654571594279,0.988
"DMR_222","chr12",85306648,85307152,504,"*",-0.904297283270853,9.04297283270853,99369,32714,32723,10,18,0.0203318112384515,0.952,0.0373961558254846,0.988
"DMR_223","chr20",25565879,25566563,684,"*",-0.89997294672221,8.9997294672221,251229,81601,81610,10,10,0.0207402445698789,0.952,0.0379352878229687,0.988
"DMR_224","chr1",76540110,76540641,531,"*",-0.786895804065519,8.65585384472071,18753,5843,5853,11,11,0.020323642571823,0.952,0.0423463678023836,0.988
"DMR_225","chr4",154710224,154710598,374,"*",-0.784714317297582,8.6318574902734,316519,100391,100401,11,34,0.0203399799050801,0.952,0.0426159338011256,0.992
"DMR_226","chr1",60539362,60539675,313,"*",-0.951068593087632,8.55961733778869,17105,5268,5276,9,11,0.0247919032176378,0.952,0.0437268724626079,0.992
"DMR_227","chr1",91191723,91192480,757,"*",-0.950961711982258,8.55865540784032,20173,6219,6227,9,13,0.0248082405508949,0.952,0.0437513784624936,0.992
"DMR_228","chr2",20190016,20190511,495,"*",-0.889250162791692,8.89250162791692,216454,71989,71998,10,17,0.0216878098987902,0.956,0.039152419150622,0.988
"DMR_229","chr1",151882143,151882779,636,"*",-0.886456548909927,8.86456548909927,24866,8653,8662,10,12,0.0219655445641608,0.96,0.0395363464821637,0.988
"DMR_230","chr3",181428329,181428697,368,"*",-0.942806538261342,8.48525884435208,297577,95084,95092,9,14,0.0259436852122628,0.964,0.0447316184579191,0.992
"DMR_231","chr1",44398868,44399428,560,"*",-0.941663360938633,8.4749702484477,13957,4167,4175,9,15,0.0261233958780908,0.964,0.0449358351236328,0.992
"DMR_232","chr19",58446600,58446988,388,"*",-0.941098972823719,8.46989075541347,212545,71268,71276,9,10,0.026156070544605,0.964,0.0449766784567755,0.992
"DMR_233","chr19",44763979,44764603,624,"*",-0.940341946902045,8.46307752211841,208136,68975,68983,9,9,0.0262704318774047,0.964,0.0450992084562037,0.992
"DMR_234","chr1",91190005,91191254,1249,"*",-0.854164257627785,8.54164257627785,20172,6208,6217,10,10,0.02500428854998,0.968,0.0439719324614643,0.992
"DMR_235","chr5",34838922,34839352,430,"*",-0.939031809654997,8.45128628689497,324186,101979,101987,9,13,0.0264828172097469,0.968,0.0452625817887746,0.992
"DMR_236","chr2",165811765,165812159,394,"*",-0.93205880329181,8.38852922962629,235185,77147,77155,9,14,0.02730785253923,0.972,0.0462673277840858,0.992
"DMR_237","chr14",52734156,52734529,373,"*",-0.912816282141075,8.21534653926967,123444,40078,40086,9,9,0.0297584525277939,0.972,0.0489303131049919,0.996
"DMR_238","chr19",46318439,46319153,714,"*",-0.910561881100811,8.1950569299073,208737,69306,69314,9,11,0.0300688618596786,0.976,0.0492407224368766,0.996
"DMR_239","chr12",85673860,85674694,834,"*",-0.818118080337295,8.18118080337295,99387,32741,32750,10,10,0.0278143098701999,0.976,0.0494776137691045,0.996
"DMR_240","chr2",200329486,200329878,392,"*",-0.906113290284328,8.15501961255895,238945,78501,78509,9,12,0.0307305238565909,0.98,0.0499513964335601,0.996
