"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_175","chr15",65203698,65204428,730,"*",-1.74796210851736,19.227583193691,141276,45763,45773,11,12,0.008787296296647,0.652,0.0220534623651841,0.876
"DMR_176","chr5",139927007,139927754,747,"*",-1.82347822525519,18.2347822525519,335829,105948,105957,10,12,0.00936490952304298,0.656,0.0266175537606409,0.912
"DMR_177","chr6",31690949,31691685,736,"*",-1.20861735475837,18.1292603213756,349925,112505,112519,15,31,0.00672303919247777,0.656,0.0271856979177517,0.912
"DMR_178","chr11",74178462,74178883,421,"*",-2.00986342081313,16.0789073665051,77728,25086,25093,8,10,0.0107379245693941,0.656,0.0414271781226623,0.956
"DMR_179","chr6",33560953,33561449,496,"*",-2.00876724200655,16.0701379360524,350749,115593,115600,8,8,0.0107568627079644,0.656,0.0415408069540845,0.956
"DMR_180","chr7",42267200,42267747,547,"*",-2.00378660956759,16.0302928765408,375221,122079,122086,8,8,0.010889429677957,0.656,0.0418154099633547,0.956
"DMR_181","chr16",48399731,48400154,423,"*",-1.99522056666815,15.9617645333452,157305,51065,51072,8,8,0.0111924398950827,0.656,0.0423646159818951,0.956
"DMR_182","chr5",115152326,115152938,612,"*",-1.71592208135297,18.8751428948827,332164,104544,104554,11,11,0.00971526508659464,0.68,0.0235022299658167,0.884
"DMR_183","chr19",38924116,38924436,320,"*",-1.94065276683268,17.4658749014941,206450,68005,68013,9,10,0.0101319041351426,0.688,0.0310017328396792,0.928
"DMR_184","chr12",105477526,105478419,893,"*",-1.6948297820035,18.6431276020386,101878,33519,33529,11,14,0.0103591617979869,0.696,0.0244491368943347,0.892
"DMR_185","chr6",133562332,133562776,444,"*",-1.40959464153512,18.3247303399566,361331,118891,118903,13,36,0.010103496927287,0.704,0.0260778168113856,0.908
"DMR_186","chr9",130639739,130640301,562,"*",-1.95824475348568,15.6659580278855,422287,133096,133103,8,8,0.0127548363271374,0.708,0.0449023265503234,0.956
"DMR_187","chr19",8656852,8657916,1064,"*",-1.76066315974417,17.6066315974417,200344,64909,64918,10,10,0.0116658933593417,0.712,0.0303104907818611,0.916
"DMR_188","chr6",31649335,31649728,393,"*",-1.55266940920422,18.6320329104507,349893,112428,112439,12,33,0.0109841203708088,0.716,0.0245343585179013,0.892
"DMR_189","chr14",55595666,55596862,1196,"*",-1.61466974184783,17.7613671603262,123939,40260,40270,11,11,0.0131714753756853,0.728,0.0293635838533431,0.916
"DMR_190","chr1",207627372,207628110,738,"*",-1.75002313224725,17.5002313224725,34406,11847,11856,10,13,0.0121677540314562,0.728,0.030888104008257,0.928
"DMR_191","chr5",134735544,134736026,482,"*",-1.87656807049561,16.8891126344605,334680,105485,105493,9,18,0.0123287282093043,0.732,0.0350829017015917,0.932
"DMR_192","chr6",29943209,29943480,271,"*",-1.94493624033024,15.5594899226419,349160,110295,110302,8,9,0.0134082021078148,0.732,0.0458681716174117,0.956
"DMR_193","chr2",27712555,27713044,489,"*",-1.36770761382984,17.7801989797879,218069,72568,72580,13,15,0.0109841203708088,0.74,0.0292973003683468,0.916
"DMR_194","chr5",118691406,118692011,605,"*",-1.8570541902863,16.7134877125767,332478,104647,104655,9,17,0.0132188207221112,0.744,0.0361907828079578,0.944
"DMR_195","chr19",19280969,19281474,505,"*",-1.91468971583321,15.3175177266657,203839,66892,66899,8,8,0.0148096243620215,0.744,0.0483964131165548,0.956
"DMR_196","chr1",204182957,204183603,646,"*",-1.52438220174899,18.2925864209878,33405,11537,11548,12,13,0.0118647438143305,0.748,0.0262766672663744,0.912
"DMR_197","chr6",32055370,32055738,368,"*",-1.52341956121155,18.2810347345386,350141,113452,113463,12,25,0.0119215582300416,0.748,0.0263524198206558,0.912
"DMR_198","chr1",92952297,92953037,740,"*",-1.51732279470659,18.2078735364791,20401,6402,6413,12,25,0.0120920014771748,0.748,0.0267785279384889,0.912
"DMR_199","chr10",82115957,82116608,651,"*",-1.58833410897687,17.4716751987456,53226,16287,16297,11,12,0.0141941348584848,0.752,0.0309827947011088,0.928
"DMR_200","chr21",32931471,32932496,1025,"*",-1.73092621531349,17.3092621531349,261055,84318,84327,10,10,0.0129726249206965,0.752,0.0321285520846156,0.932
"DMR_201","chr3",119298083,119298432,349,"*",-1.90300916570439,15.2240733256351,289383,92569,92576,8,11,0.0154913973505544,0.752,0.049248629352221,0.956
"DMR_202","chr1",153747542,153747856,314,"*",-1.89539150812094,15.1631320649675,25330,8784,8791,8,10,0.0158228147755357,0.756,0.0498925260636132,0.956
"DMR_203","chr15",83316223,83316962,739,"*",-1.48463869646985,17.8156643576381,145598,47086,47097,12,12,0.0131620063064001,0.764,0.0290795117747877,0.916
"DMR_204","chr1",220921184,220922217,1033,"*",-1.32475000646968,17.2217500841059,36308,12321,12333,13,13,0.0118742128836157,0.768,0.0326493508953005,0.932
"DMR_205","chr22",43505892,43506387,495,"*",-1.4635322822101,17.5623873865212,272169,87473,87484,12,27,0.0138248411563627,0.776,0.0305566865832757,0.92
"DMR_206","chr14",52734156,52734529,373,"*",-1.8242624212056,16.4183617908504,123444,40078,40086,9,9,0.01473387180774,0.78,0.0386243336142491,0.952
"DMR_207","chr7",50861467,50861750,283,"*",-1.56282742816603,17.1911017098263,376697,122440,122450,11,19,0.0153493613112767,0.784,0.0328576704195745,0.932
"DMR_208","chr6",84562677,84563219,542,"*",-1.29001114970047,16.7701449461061,356684,117394,117406,13,16,0.0124234189021561,0.784,0.0358593653829765,0.944
"DMR_209","chr3",127633925,127634587,662,"*",-1.81963442271132,16.3767098044019,291194,93063,93071,9,11,0.0149611294705843,0.784,0.0390125654549414,0.952
"DMR_210","chr17",79004850,79005662,812,"*",-1.81009859138429,16.2908873224586,186130,61020,61028,9,9,0.0153967066577026,0.792,0.0397322147206151,0.952
"DMR_211","chr1",32930168,32930837,669,"*",-1.26356165927606,16.4263015705888,10923,3075,3087,13,15,0.012840057950704,0.796,0.0385580501292528,0.952
"DMR_212","chr14",100625756,100626535,779,"*",-1.63466642381933,16.3466642381933,132105,42706,42715,10,13,0.0175556544547236,0.796,0.0392682303256413,0.952
"DMR_213","chr6",43276478,43276781,303,"*",-1.80180338800849,16.2162304920764,353376,116375,116383,9,9,0.0158701601219616,0.8,0.0403477042241518,0.956
"DMR_214","chr17",36105029,36105517,488,"*",-1.74957882880287,15.7462094592258,174908,56930,56938,9,9,0.018994952986071,0.832,0.0442963061160719,0.956
"DMR_215","chr1",36915840,36916195,355,"*",-1.57593017894874,15.7593017894874,11858,3436,3445,10,11,0.0210876172980958,0.836,0.04420161542322,0.956
"DMR_216","chr1",60280088,60281077,989,"*",-1.36269780506689,16.3523736608027,17079,5244,5255,12,12,0.0173473349304497,0.84,0.0392114159099302,0.952
"DMR_217","chr13",78491982,78493182,1200,"*",-1.36134875756612,16.3361850907934,115360,37498,37509,12,45,0.0174041493461608,0.84,0.039306106602782,0.952
"DMR_218","chr7",149569883,149570367,484,"*",-1.56397824231363,15.6397824231363,387905,125901,125910,10,14,0.0218262047023398,0.84,0.0451390532824529,0.956
"DMR_219","chr17",7348316,7348736,420,"*",-1.55427316930206,15.5427316930206,169613,54918,54927,10,12,0.0224227560673061,0.844,0.0461333055573968,0.956
"DMR_220","chr4",17782853,17783610,757,"*",-1.48059897933721,16.2865887727093,305323,97043,97053,11,12,0.0193074322724819,0.848,0.0397606219284707,0.952
"DMR_221","chr15",90727363,90728157,794,"*",-1.48027323713153,16.2830056084468,146961,47559,47569,11,11,0.0193263704110523,0.848,0.0397700909977558,0.952
"DMR_222","chr10",128993810,128994702,892,"*",-1.54706620523131,15.4706620523131,61256,18731,18740,10,10,0.0229246167394207,0.848,0.0469760527237778,0.956
"DMR_223","chr2",198650880,198651498,618,"*",-1.4749814565211,16.2247960217321,238845,78467,78477,11,15,0.019572566212467,0.856,0.0403003588777259,0.956
"DMR_224","chr14",75389480,75390401,921,"*",-1.47477711870557,16.2225483057613,127875,41581,41591,11,18,0.0195820352817522,0.856,0.0403287660855814,0.956
"DMR_225","chr1",47690795,47691601,806,"*",-1.72669605070722,15.540264456365,14829,4597,4605,9,10,0.020519473140985,0.856,0.0461522436959671,0.956
"DMR_226","chr1",26233332,26233709,377,"*",-1.53383836887823,15.3383836887823,8932,2219,2228,10,22,0.0238999308757942,0.86,0.0482165008001364,0.956
"DMR_227","chr16",1583391,1584118,727,"*",-1.46221683617849,16.0843851979634,150328,48535,48545,11,11,0.0202354010624296,0.864,0.0413324874298105,0.956
"DMR_228","chr16",22825046,22825769,723,"*",-1.44819460373311,15.9301406410643,154784,49977,49987,11,16,0.020992926605244,0.872,0.0426392189911654,0.956
"DMR_229","chr11",66103334,66104159,825,"*",-1.52825337181044,15.2825337181044,74950,24130,24139,10,10,0.02420294109292,0.872,0.0487467686801064,0.956
"DMR_230","chr6",32119616,32120077,461,"*",-1.69444097115251,15.2499687403726,350187,113681,113689,9,76,0.0227447044230023,0.876,0.0490213716893767,0.956
"DMR_231","chr3",179754521,179755285,764,"*",-1.51618826272988,15.1618826272988,297462,95020,95029,10,11,0.0251687861600083,0.884,0.0499209332714687,0.956
"DMR_232","chr19",58545001,58545837,836,"*",-1.39845406531507,15.3829947184658,212574,71300,71310,11,11,0.0236063897279536,0.896,0.0478093308208736,0.956
"DMR_233","chr15",52404887,52405647,760,"*",-1.39107681163934,15.3018449280328,139172,45085,45095,11,11,0.0239283380836498,0.896,0.048566856363688,0.956
"DMR_234","chr3",124303268,124304161,893,"*",-1.38081399131133,15.1889539044247,290266,92844,92854,11,12,0.0244491368943347,0.9,0.0496273921236282,0.956
"DMR_235","chr5",80256137,80256867,730,"*",-1.37916436807957,15.1708080488753,329222,103608,103618,11,13,0.0245154203793309,0.9,0.0497978353707614,0.956
