"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_173","chr20",42544648,42544794,146,"*",-1.04933173987598,8.39465391900786,94934,277890,277897,8,27,0.00176646502488167,0.676,0.00902794037884154,0.984
"DMR_174","chr14",105260520,105261007,487,"*",-1.08540290976198,7.59782036833389,51764,141041,141047,7,35,0.00179017596481297,0.68,0.0120066272077108,0.996
"DMR_175","chr11",113185079,113185879,800,"*",-0.907889104098676,9.98678014508543,30886,88197,88207,11,18,0.00189983906199522,0.684,0.00536163629196466,0.968
"DMR_176","chr1",36915704,36916195,491,"*",-0.90779898351976,9.98578881871736,2985,15823,15833,11,18,0.00189983906199522,0.684,0.00536163629196466,0.968
"DMR_177","chr6",10521309,10523258,1949,"*",-1.07776392305927,7.54434746141489,133717,361398,361404,7,12,0.00185241718213262,0.684,0.0122348450045495,0.996
"DMR_178","chr6",29974022,29974858,836,"*",-0.906068738140558,9.96675611954614,135286,365356,365366,11,48,0.00192651386941793,0.688,0.00539127496687878,0.968
"DMR_179","chr6",106440663,106441618,955,"*",-1.07726572378894,7.54086006652259,138945,380015,380021,7,25,0.00186723651958968,0.688,0.0122555920769894,0.996
"DMR_180","chr3",61235829,61236016,187,"*",-1.21439835440077,4.85759341760307,105652,309687,309690,4,22,0.00164494645773377,0.688,0.0362243884800398,1
"DMR_181","chr5",156886970,156887490,520,"*",-0.964765066147471,9.64765066147471,131278,355006,355015,10,16,0.00180795916976144,0.692,0.00593662658529862,0.968
"DMR_182","chr19",58220080,58220955,875,"*",-0.872002196308767,10.4640263557052,77251,240623,240634,12,14,0.00180499530227003,0.696,0.0045939946116889,0.948
"DMR_183","chr3",195619562,195620147,585,"*",-1.1374646064841,5.6873230324205,113256,321778,321782,5,41,0.00185834491711545,0.7,0.0253588502565227,0.996
"DMR_184","chr21",36263287,36263808,521,"*",-1.21085217787701,4.84340871150805,97728,285206,285209,4,32,0.00168347673512213,0.7,0.0364763172168099,1
"DMR_185","chr3",181442676,181444563,1887,"*",-0.896432044818462,9.86075249300308,112063,319210,319220,11,40,0.0020658156415143,0.708,0.00555132381141504,0.968
"DMR_186","chr18",52626146,52626848,702,"*",-0.957715756857105,9.57715756857105,71532,212399,212408,10,19,0.00191465839945228,0.708,0.00606407288742935,0.972
"DMR_187","chr16",66612774,66613278,504,"*",-1.00317606607681,9.02858459469127,60978,170434,170442,9,19,0.00187612812206392,0.708,0.00730000563134823,0.98
"DMR_188","chr17",55938748,55939590,842,"*",-1.0940636670172,6.56438200210318,66848,198001,198006,6,23,0.00203321309910876,0.708,0.0177980242859302,0.996
"DMR_189","chr2",70312615,70313417,802,"*",-1.09337019295954,6.56022115775721,82202,250789,250794,6,24,0.00203321309910876,0.708,0.0178276629608443,0.996
"DMR_190","chr1",153599573,153600156,583,"*",-0.813348406362369,10.5735292827108,8662,29590,29602,13,56,0.00174275408495037,0.712,0.00440134322474711,0.94
"DMR_191","chr1",65774564,65775772,1208,"*",-0.812648652890118,10.5644324875715,5241,22175,22187,13,15,0.00175460955491602,0.712,0.00442209029718699,0.944
"DMR_192","chr6",33084554,33084933,379,"*",-0.865073834889344,10.3808860186721,135472,371729,371740,12,23,0.00189391132701239,0.712,0.00473626025127669,0.948
"DMR_193","chr6",26188847,26189597,750,"*",-0.99911295665932,8.99201660993388,134981,363207,363215,9,28,0.00190873066446945,0.712,0.00738595778859919,0.984
"DMR_194","chr6",168078772,168079818,1046,"*",-1.03149222799214,8.25193782393714,143051,386210,386217,8,11,0.00195022480934922,0.716,0.00949030370750185,0.984
"DMR_195","chr19",42070742,42071240,498,"*",-1.06588007954895,7.46116055684266,75881,232311,232317,7,10,0.00203914083409159,0.72,0.0126497864533472,0.996
"DMR_196","chr20",45980510,45982308,1798,"*",-0.98982502794552,8.90842525150968,95269,279210,279218,9,10,0.00201246602666888,0.724,0.00755193436811827,0.984
"DMR_197","chr6",26183508,26184037,529,"*",-0.988416167617413,8.89574550855672,134980,363198,363206,9,10,0.00201542989416029,0.724,0.00758750077801522,0.984
"DMR_198","chr14",103412853,103415882,3029,"*",1.13032617949595,5.65163089747974,51609,139811,139815,5,19,0.00200061055670323,0.724,0.0257145143554922,0.996
"DMR_199","chr19",35490470,35490624,154,"*",-1.19362462727233,4.77449850908934,75322,228931,228934,4,17,0.00189094745952098,0.724,0.0376411171409349,1
"DMR_200","chr22",43505892,43506420,528,"*",-0.80099931343255,10.4129910746231,100889,297018,297030,13,55,0.00186427265209827,0.728,0.00467105516646562,0.948
"DMR_201","chr12",54408091,54409657,1566,"*",-0.799229050132343,10.3899776517205,36102,102123,102135,13,310,0.00187612812206392,0.732,0.00470662157636256,0.948
"DMR_202","chr13",51417469,51418614,1145,"*",-0.880875793917645,9.6896337330941,43675,120401,120411,11,15,0.00229699730584445,0.736,0.0058566021630305,0.968
"DMR_203","chr1",63785003,63787283,2280,"*",-0.879635938717158,9.67599532588874,5069,21873,21883,11,64,0.0023088527758101,0.74,0.00586845763299614,0.968
"DMR_204","chr5",140749735,140750160,425,"*",-0.972728862498247,8.75455976248422,130134,352500,352508,9,88,0.00225846702845609,0.74,0.00801429769677857,0.984
"DMR_205","chr20",9818397,9819820,1423,"*",-0.930753842287166,9.30753842287166,92863,273223,273232,10,15,0.00222586448605056,0.744,0.00663906318076331,0.976
"DMR_206","chr8",82643667,82644747,1080,"*",-0.929521917415958,9.29521917415958,157122,421271,421280,10,13,0.00225846702845609,0.744,0.00667759345815167,0.976
"DMR_207","chr4",57371368,57372597,1229,"*",-1.02069151006763,8.16553208054106,116279,330412,330419,8,11,0.00210434591890266,0.744,0.00978965432413448,0.984
"DMR_208","chr15",90455635,90456060,425,"*",-1.07527623887805,6.45165743326827,56729,154020,154025,6,22,0.00232663598075857,0.748,0.0186367987859999,0.996
"DMR_209","chr1",209848306,209849445,1139,"*",-0.925378159700774,9.25378159700774,12435,39111,39120,10,16,0.00232070824577575,0.752,0.00678725655533392,0.976
"DMR_210","chr1",42383598,42384647,1049,"*",-0.83571048492846,10.0285258191415,3502,17458,17469,12,18,0.00221400901608491,0.756,0.00529643120715359,0.964
"DMR_211","chr14",60976115,60978275,2160,"*",-0.925072607643035,9.25072607643035,48518,131373,131382,10,45,0.0023325637157414,0.756,0.00679318429031675,0.976
"DMR_212","chr11",118134801,118135203,402,"*",-1.04140850067466,7.2898595047226,31312,89174,89180,7,16,0.00242147974048376,0.756,0.0135893324481249,0.996
"DMR_213","chr10",89419177,89419384,207,"*",-1.04136573061762,7.28956011432337,20749,54645,54651,7,33,0.00242444360797517,0.756,0.0135952601831077,0.996
"DMR_214","chr12",6756088,6756751,663,"*",-1.03841894398754,7.26893260791276,33307,95001,95007,7,42,0.00246001001787212,0.76,0.0136782484728673,0.996
"DMR_215","chr5",134735544,134736598,1054,"*",-0.869289933557132,9.56218926912846,129656,350474,350484,11,25,0.00246890162034636,0.764,0.00608778382736065,0.972
"DMR_216","chr11",102183853,102184373,520,"*",3.77435045828428,7.54870091656857,30185,87130,87131,2,15,0.00112034191175381,0.764,0.0122140979321097,0.996
"DMR_217","chr6",46138530,46139591,1061,"*",-0.822610437709393,9.87132525251272,136612,376855,376866,12,16,0.00236220239065552,0.768,0.00553057673897515,0.968
"DMR_218","chr2",85811236,85812023,787,"*",-1.00830567495521,8.06644539964166,82975,252860,252867,8,50,0.0023325637157414,0.768,0.0100978965432413,0.984
"DMR_219","chr12",72077434,72079240,1806,"*",1.58308966128489,4.74926898385466,37169,105541,105543,3,14,0.00120925793649618,0.768,0.0381479384819663,1
"DMR_220","chr2",37384523,37384845,322,"*",-1.57336899588553,4.7201069876566,79946,247257,247259,3,16,0.00122704114144465,0.772,0.0386429043530322,1
"DMR_221","chr8",119633345,119634634,1289,"*",-0.776778597558104,10.0981217682554,159134,423687,423699,13,14,0.00207767111147995,0.776,0.0052015874474284,0.96
"DMR_222","chr1",32930236,32931036,800,"*",-0.774519435847687,10.0687526660199,2684,14591,14603,13,17,0.00209249044893701,0.776,0.00524011772481676,0.96
"DMR_223","chr8",11057265,11059066,1801,"*",-0.773983212671011,10.0617817647231,153060,413644,413656,13,23,0.00209249044893701,0.776,0.00524308159230817,0.96
"DMR_224","chr1",45140266,45140495,229,"*",-1.03084084617387,7.2158859232171,3736,18611,18617,7,20,0.00257263698254578,0.776,0.0139538881495686,0.996
"DMR_225","chr15",32933704,32934836,1132,"*",-1.06547243520266,6.39283461121594,52377,143365,143370,6,10,0.0025281789701746,0.776,0.0191317646570657,0.996
"DMR_226","chr2",26624604,26625047,443,"*",-0.953313581915881,8.57982223724293,79208,245689,245697,9,17,0.00260523952495132,0.78,0.00848851649540452,0.984
"DMR_227","chr6",43276478,43276781,303,"*",-0.948749840584392,8.53874856525952,136363,376082,376090,9,18,0.00267044460976239,0.78,0.00861299893004384,0.984
"DMR_228","chr11",7041491,7041987,496,"*",-0.656395291702233,9.18953408383126,24683,69523,69536,14,20,0.00219029807615361,0.784,0.00693544992990453,0.976
"DMR_229","chr1",204183097,204183655,558,"*",-0.854976193834283,9.40473813217711,11982,37758,37768,11,13,0.00268526394721945,0.788,0.00645530339629576,0.976
"DMR_230","chr14",21493816,21494269,453,"*",-0.908073256438653,9.08073256438653,46436,126484,126493,10,88,0.00257263698254578,0.788,0.00715181225677762,0.976
"DMR_231","chr1",183155116,183155644,528,"*",-1.02440098538985,7.17080689772892,10792,35646,35652,7,12,0.00272379422460781,0.792,0.014193961416373,0.996
"DMR_232","chr9",116327183,116327278,95,"*",-1.09557296074332,5.47786480371662,165576,434381,434385,5,8,0.00264376980233968,0.792,0.0275698954051162,0.996
"DMR_233","chr1",47134286,47134349,63,"*",-1.09527447216745,5.47637236083725,3898,19413,19417,5,34,0.00264673366983109,0.792,0.0275817508750819,0.996
"DMR_234","chr4",39529866,39530705,839,"*",-1.09416686535977,5.47083432679885,115455,328989,328993,5,24,0.00267044460976239,0.792,0.0276439920924015,0.996
"DMR_235","chr20",25565879,25566513,634,"*",-0.935031081080174,8.41527972972157,93860,274821,274829,9,11,0.00292237334653242,0.804,0.00896273529403047,0.984
"DMR_236","chr18",20713759,20715040,1281,"*",-0.929756711624911,8.3678104046242,69952,210301,210309,9,22,0.00302907257622326,0.804,0.00909907319863544,0.984
"DMR_237","chr5",134073430,134073579,149,"*",-1.09032200446989,5.45161002234944,129591,350207,350211,5,15,0.00274157742955628,0.808,0.0278603544192746,0.996
"DMR_238","chr10",102278639,102279791,1152,"*",-0.801237885553571,9.61485462664285,21803,56807,56818,12,20,0.00268822781471086,0.812,0.00598701233265263,0.972
"DMR_239","chr12",79257699,79258438,739,"*",-0.840319256599031,9.24351182258934,37485,105886,105896,11,16,0.00294312041897231,0.816,0.00680207589279098,0.976
"DMR_240","chr3",11623526,11624030,504,"*",-1.08548434507126,5.42742172535632,102208,301352,301356,5,9,0.00284531279175571,0.816,0.0281419218309588,0.996
"DMR_241","chr2",46465,47452,987,"*",-0.731435002168134,9.50865502818575,77330,241243,241255,13,25,0.0025281789701746,0.82,0.00623301333443984,0.976
"DMR_242","chr4",89976368,89978732,2364,"*",-0.976766670909357,7.81413336727486,117794,332372,332379,8,8,0.00287495146666983,0.82,0.0110552257429675,0.988
"DMR_243","chr6",10881925,10882326,401,"*",-0.971468741529613,7.77174993223691,133758,361483,361490,8,37,0.00297868682886925,0.82,0.011224166189978,0.988
"DMR_244","chr12",105477526,105478419,893,"*",-0.830704426683213,9.13774869351534,39022,107733,107743,11,20,0.00310316926350857,0.824,0.0070243659546469,0.976
"DMR_245","chr6",10385279,10386160,881,"*",-1.00628117112879,7.04396819790155,133708,361243,361249,7,159,0.00310020539601715,0.824,0.0148430483969923,0.996
"DMR_246","chr12",123874243,123874707,464,"*",-1.08035128216177,5.40175641080886,40644,112880,112884,5,30,0.00294312041897231,0.824,0.0284827665924712,0.996
"DMR_247","chr15",83316223,83316962,739,"*",-0.791290428601764,9.49548514322117,56229,152730,152741,12,26,0.00280381864687594,0.828,0.00625672427437114,0.976
"DMR_248","chr20",50721551,50722613,1062,"*",-1.03262975356453,6.19577852138718,95764,280098,280103,6,14,0.00320097689072517,0.828,0.020708542162497,0.996
"DMR_249","chr4",52917409,52918489,1080,"*",-0.826361843641459,9.08998028005604,115977,329896,329906,11,19,0.00317133821581105,0.832,0.00713699291932056,0.976
"DMR_250","chr7",19150174,19152418,2244,"*",-0.888221158492947,8.88221158492947,144345,393289,393298,10,25,0.00293126494900666,0.832,0.00762603105540358,0.984
"DMR_251","chr12",56881121,56882326,1205,"*",-0.922099183202446,8.29889264882202,36277,103456,103464,9,13,0.00319504915574234,0.832,0.00934211033293124,0.984
"DMR_252","chr3",122514443,122514814,371,"*",-1.0708162468569,5.35408123428448,108482,312949,312953,5,24,0.00319801302323376,0.832,0.0290666484882794,0.996
"DMR_253","chr1",165325413,165326327,914,"*",-0.784424158890078,9.41308990668093,9512,33525,33536,12,38,0.00289569853910971,0.836,0.00644937566131293,0.976
"DMR_254","chr3",147126638,147127579,941,"*",-0.782664002736636,9.39196803283964,110150,316797,316808,12,102,0.00292830108151525,0.836,0.00649383367368412,0.976
"DMR_255","chr12",86229804,86230403,599,"*",-1.06939547725217,5.34697738626085,37744,106132,106136,5,10,0.00323061556563929,0.836,0.0291348174405819,0.996
"DMR_256","chr5",2754148,2755820,1672,"*",-0.820398307737039,9.02438138510743,122641,340758,340768,11,55,0.00329582065045036,0.84,0.00731186110131388,0.98
"DMR_257","chr6",31649469,31649728,259,"*",-0.960526549673489,7.68421239738791,135399,368582,368589,8,86,0.00322172396316505,0.844,0.0115679748189818,0.992
"DMR_258","chr2",10183271,10184134,863,"*",-0.99631416785265,6.97419917496855,78065,243462,243468,7,33,0.00332842319285589,0.844,0.0152757730507384,0.996
"DMR_259","chr4",74864239,74864725,486,"*",-1.02650355444445,6.15902132666671,116847,330910,330915,6,8,0.00338473667519273,0.844,0.0210345675865523,0.996
"DMR_260","chr19",54668230,54668604,374,"*",-1.12832683892733,4.51330735570932,76965,238909,238912,4,27,0.00302018097374903,0.844,0.0423329193798404,1
"DMR_261","chr19",11689488,11689997,509,"*",-0.817833458059119,8.99616803865031,73962,223291,223301,11,24,0.00336695347024425,0.848,0.00737706618612495,0.984
"DMR_262","chr3",124931535,124932002,467,"*",-0.914891885596487,8.23402697036838,108708,313384,313392,9,20,0.00334324253031295,0.848,0.0095525449248215,0.984
"DMR_263","chr3",64670721,64672609,1888,"*",-0.814074293107497,8.95481722418247,105921,310027,310037,11,30,0.00344105015752956,0.852,0.00745116287341026,0.984
"DMR_264","chr17",39968871,39970091,1220,"*",-0.911826579944356,8.2064392194992,65679,192447,192455,9,41,0.0034025198801412,0.852,0.00964738868454669,0.984
"DMR_265","chr5",33892083,33892460,377,"*",-0.911194279279204,8.20074851351283,124152,342368,342376,9,20,0.00342030308508967,0.852,0.00967109962447799,0.984
"DMR_266","chr17",27917135,27918338,1203,"*",-0.905036272979124,8.14532645681211,64704,189101,189109,9,32,0.00355071325471181,0.852,0.00985485940894554,0.984
"DMR_267","chr19",49127327,49127660,333,"*",-1.06600292724364,5.33001463621818,76502,235906,235910,5,42,0.00332842319285589,0.852,0.0293571075024378,0.996
"DMR_268","chr3",55517101,55517659,558,"*",-1.12285693231875,4.491427729275,105264,309095,309098,4,81,0.00314466340838834,0.852,0.0427063666837583,1
"DMR_269","chr16",22824877,22825769,892,"*",-0.769533728185592,9.2344047382271,59086,164457,164468,12,21,0.00312391633594845,0.856,0.00681985909773946,0.976
"DMR_270","chr5",131347278,131347831,553,"*",-0.764845606831557,9.17814728197868,129347,349292,349303,12,26,0.00320394075821658,0.856,0.00695916086983583,0.976
"DMR_271","chr3",46506104,46506559,455,"*",-0.804990410580235,8.85489451638258,104540,305519,305529,11,20,0.00360406286955723,0.856,0.00772383868262018,0.984
"DMR_272","chr1",26233332,26233623,291,"*",-0.903498021323423,8.13148219191081,2084,11989,11997,9,33,0.00360406286955723,0.856,0.00990524515629955,0.984
"DMR_273","chr14",75389618,75390232,614,"*",-1.01930138974899,6.11580833849392,49719,134177,134182,6,32,0.00356849645966028,0.856,0.0214080148904703,0.996
"DMR_274","chr20",45947025,45948853,1828,"*",-0.873862744032284,8.73862744032284,95267,279199,279208,10,12,0.00323061556563929,0.86,0.00805875570914976,0.984
"DMR_275","chr10",104535792,104536695,903,"*",-0.871729071880972,8.71729071880972,21998,58095,58104,10,16,0.00329582065045036,0.86,0.00812988852894365,0.984
"DMR_276","chr12",124246525,124247223,698,"*",-0.956626535189912,7.65301228151929,40680,113042,113049,8,15,0.00332842319285589,0.86,0.0117309875310095,0.992
"DMR_277","chr17",79859809,79859947,138,"*",-0.986184802297253,6.90329361608077,68754,206759,206765,7,30,0.00358035192962593,0.86,0.0157084977044846,0.996
"DMR_278","chr1",1850925,1851165,240,"*",-0.895328863123682,8.05795976811313,67,1488,1496,9,64,0.00377893105155055,0.864,0.0101423545556125,0.984
"DMR_279","chr5",34838922,34839352,430,"*",-0.89428250303176,8.04854252728584,124216,342500,342508,9,17,0.00381153359395608,0.864,0.0101719932305266,0.984
"DMR_280","chr4",84030111,84031308,1197,"*",-0.893664925540481,8.04298432986433,117403,331799,331807,9,21,0.00383820840137879,0.864,0.0102075596404236,0.984
"DMR_281","chr1",24861708,24861919,211,"*",1.11125460685329,4.44501842741318,1966,11460,11463,4,12,0.00343808629003814,0.864,0.0436636958834844,1
"DMR_282","chr7",96631089,96633060,1971,"*",-0.793828030362076,8.73210833398284,148586,400589,400599,11,142,0.00383228066639597,0.868,0.0080706111791154,0.984
"DMR_283","chr1",228652338,228653136,798,"*",-0.983014387848513,6.88110071493959,13764,42037,42043,7,49,0.00367815955684253,0.868,0.0158329801391239,0.996
"DMR_284","chr2",74210857,74211444,587,"*",-1.06086671443393,5.30433357216967,82522,251702,251706,5,25,0.0034766165674265,0.868,0.0297098077339158,0.996
"DMR_285","chr10",43892790,43893073,283,"*",-0.867573313180064,8.67573313180064,18117,49801,49810,10,54,0.00337288120522708,0.872,0.00821880455368601,0.984
"DMR_286","chr4",38869436,38869779,343,"*",-0.981924365223251,6.87347055656276,115394,328871,328877,7,20,0.00370187049677383,0.872,0.0158774381514951,0.996
"DMR_287","chr4",186732926,186733060,134,"*",0.978673110188842,6.85071177132189,122185,338181,338187,7,17,0.00379375038900761,0.872,0.0160108121886087,0.996
"DMR_288","chr3",185911702,185912486,784,"*",-1.0113132427838,6.06787945670278,112459,320310,320315,6,9,0.00381746132893891,0.872,0.021822956339268,0.996
"DMR_289","chr3",53880378,53880539,161,"*",-1.10689164849438,4.4275665939775,105148,308966,308969,4,17,0.00357442419464311,0.872,0.0440193599824539,1
"DMR_290","chr15",75639278,75640148,870,"*",-0.78596333683425,8.64559670517676,55658,151225,151235,11,24,0.00395972696852669,0.876,0.00830772057842838,0.984
"DMR_291","chr8",16859451,16860121,670,"*",-0.861945779375283,8.61945779375283,153306,414181,414190,10,14,0.00349736363986639,0.876,0.00837885339822227,0.984
"DMR_292","chr12",122018770,122019525,755,"*",-0.885831296727676,7.97248167054908,40455,111958,111966,9,34,0.00404271525828623,0.876,0.0105128379920391,0.988
"DMR_293","chr5",66124395,66124801,406,"*",-0.942315254407809,7.53852203526247,125869,344746,344753,8,13,0.00369297889429959,0.876,0.0122615198119722,0.996
"DMR_294","chr19",36247523,36248077,554,"*",-0.940795742404714,7.52636593923771,75393,229543,229550,8,31,0.00372854530419654,0.876,0.0123296887642747,0.996
"DMR_295","chr6",54711065,54711476,411,"*",-0.939856441593315,7.51885153274652,137116,377569,377576,8,11,0.00374040077416219,0.876,0.0123474719692232,0.996
"DMR_296","chr17",18907305,18907707,402,"*",-0.937641682415414,7.50113345932331,64297,187477,187484,8,28,0.00379671425649902,0.876,0.0124363879939656,0.996
"DMR_297","chr2",160655036,160655270,234,"*",-1.05565796150048,5.27828980750242,86833,259444,259448,5,14,0.00360702673704864,0.876,0.0299943390130914,1
"DMR_298","chr12",113909932,113910012,80,"*",-1.04956763462451,5.24783817312254,39771,110061,110065,5,65,0.0037907865215162,0.876,0.0304033527269063,1
"DMR_299","chr10",23216182,23217017,835,"*",-0.883853802181514,7.95468421963363,16959,48334,48342,9,10,0.00411681194557154,0.88,0.0105721153418673,0.988
"DMR_300","chr12",54688344,54690833,2489,"*",-0.93724065455577,7.49792523644616,36123,102404,102411,8,27,0.00381746132893891,0.88,0.0124512073314226,0.996
"DMR_301","chr11",67806118,67806668,550,"*",-0.935410485417096,7.48328388333677,28178,81949,81956,8,76,0.00386784707629291,0.88,0.0125134485487423,0.996
"DMR_302","chr10",88295210,88296605,1395,"*",-0.932433128359448,7.45946502687558,20678,54477,54484,8,14,0.00396565470350952,0.88,0.0126646057908043,0.996
"DMR_303","chr16",69141250,69141478,228,"*",-0.975203821386225,6.82642674970358,61196,172120,172126,7,37,0.0038885941487328,0.88,0.0161797526356192,0.996
"DMR_304","chr5",175792123,175792510,387,"*",-0.738817016765741,8.86580420118889,132465,357220,357231,12,35,0.00359220739959158,0.884,0.00767938067024899,0.984
"DMR_305","chr11",63381077,63382143,1066,"*",-0.857038014635434,8.57038014635434,27840,77835,77844,10,12,0.00361888220701429,0.884,0.00851815517031865,0.984
"DMR_306","chr8",38964784,38965492,708,"*",-0.851540354827129,8.51540354827129,154881,417799,417808,10,14,0.00374040077416219,0.884,0.00866042080990643,0.984
"DMR_307","chr1",36038701,36039655,954,"*",-0.848961270575448,8.48961270575448,2912,15464,15473,10,26,0.00378485878653337,0.884,0.00874637296715738,0.984
"DMR_308","chr2",74668072,74669349,1277,"*",-0.969893771756854,6.78925640229798,82566,251918,251924,7,27,0.00405457072825188,0.884,0.016387223360018,0.996
"DMR_309","chr11",705692,706100,408,"*",-0.998953328241671,5.99371996945002,24249,65607,65612,6,26,0.0041553422229599,0.884,0.0224690794523958,0.996
"DMR_310","chr11",19798397,19798999,602,"*",-1.04667028373603,5.23335141868013,25733,71936,71940,5,13,0.00389452188371562,0.884,0.0306108234513051,1
"DMR_311","chr2",238535538,238535997,459,"*",-1.04662465337119,5.23312326685596,91810,268491,268495,5,19,0.00389452188371562,0.884,0.0306108234513051,1
"DMR_312","chr11",8832111,8832433,322,"*",-1.04658585042198,5.23292925210989,24813,69950,69954,5,20,0.00389452188371562,0.884,0.0306108234513051,1
"DMR_313","chr17",80708279,80708632,353,"*",-1.04654655773576,5.2327327886788,68813,207939,207943,5,17,0.00389748575120703,0.884,0.0306108234513051,1
"DMR_314","chr12",49487944,49488709,765,"*",-0.877656848534879,7.89891163681391,35664,99561,99569,9,30,0.00429168012756486,0.888,0.0107292003189121,0.988
"DMR_315","chr19",18118079,18119069,990,"*",-0.924245715381571,7.39396572305257,74519,226546,226553,8,19,0.00419387250034825,0.888,0.0129758118774026,0.996
"DMR_316","chr3",64673301,64676361,3060,"*",-0.774277946271851,8.51705740899036,105921,310040,310050,11,30,0.00420869183780532,0.892,0.00865745694241502,0.984
"DMR_317","chr3",128209319,128211686,2367,"*",-0.83977145002364,8.3977145002364,108983,314348,314357,10,56,0.00399825724591505,0.892,0.00902201264385872,0.984
"DMR_318","chr4",90757139,90757629,490,"*",-0.964811836841153,6.75368285788807,117841,332410,332416,7,27,0.00418794476536543,0.892,0.0165531999395371,0.996
"DMR_319","chr17",66507610,66507986,376,"*",-0.964748163500449,6.75323714450314,67669,199992,199998,7,23,0.00419090863285684,0.892,0.0165561638070285,0.996
"DMR_320","chr7",8481994,8482325,331,"*",-1.03760682620611,5.18803413103053,143866,392921,392925,5,42,0.00414348675299425,0.892,0.031105789322371,1
"DMR_321","chr18",28622474,28623060,586,"*",-0.771684718952361,8.48853190847598,70317,210702,210712,11,22,0.00426796918763356,0.9,0.0087493368346488,0.984
"DMR_322","chr16",56691737,56691849,112,"*",-1.03395465799993,5.16977328999966,60521,169166,169170,5,32,0.00425018598268509,0.904,0.0313606819266324,1
"DMR_323","chr16",733709,734667,958,"*",-0.758979712805778,8.34877684086355,57634,157146,157156,11,278,0.00453471726186066,0.908,0.00915538668097227,0.984
"DMR_324","chr8",65286589,65289807,3218,"*",-0.756566133643229,8.32222747007552,156197,419804,419814,11,57,0.00458510300921466,0.908,0.00922948336825757,0.984
"DMR_325","chr7",27196790,27198374,1584,"*",-0.825977822539032,8.25977822539032,144893,394494,394503,10,536,0.00433613813993604,0.908,0.00946955663506196,0.984
"DMR_326","chr17",43324609,43325791,1182,"*",-0.863188978500272,7.76870080650244,66002,194619,194627,9,19,0.00473626025127669,0.908,0.011238985527435,0.988
"DMR_327","chr3",169530621,169531783,1162,"*",-0.859626352272297,7.73663717045067,111343,318392,318400,9,21,0.00484295948096753,0.908,0.0113812511670228,0.988
"DMR_328","chr8",27348453,27348940,487,"*",-0.95321883928048,6.67253187496336,154098,416262,416268,7,14,0.00462363328660302,0.908,0.0170866960879913,0.996
"DMR_329","chr17",53343401,53345639,2238,"*",-0.951122983836006,6.65786088685204,66638,197598,197604,7,19,0.0046918022389055,0.908,0.0172171062576134,0.996
"DMR_330","chr17",73521354,73522539,1185,"*",-0.989953751909527,5.93972251145716,68232,201508,201513,6,74,0.00446358444206676,0.908,0.0229847923959016,0.996
"DMR_331","chr20",35200590,35201480,890,"*",-0.987337185985925,5.92402311591555,94398,276651,276656,6,15,0.00454360886433489,0.908,0.0231063109630495,0.996
"DMR_332","chr7",23720292,23720838,546,"*",-0.987049660261811,5.92229796157087,144653,393832,393837,6,15,0.00454657273182631,0.908,0.0231152025655237,0.996
"DMR_333","chr20",42571490,42571670,180,"*",2.95878025269589,5.91756050539178,94938,277900,277901,2,10,0.00203914083409159,0.908,0.0231774437828434,0.996
"DMR_334","chr17",21279561,21279874,313,"*",-0.986017809698931,5.91610685819359,64455,188076,188081,6,26,0.00457917527423184,0.908,0.023189299252809,0.996
"DMR_335","chr10",118897836,118898082,246,"*",-0.97960984309502,5.87765905857012,22896,59737,59742,6,58,0.00482517627601905,0.908,0.0235331078818128,0.996
"DMR_336","chr1",155290446,155290961,515,"*",-0.90987343812337,7.27898750498696,8801,30825,30832,8,34,0.00465919969649997,0.912,0.0136308265930047,0.996
"DMR_337","chr4",995931,997012,1081,"*",-0.909456855294706,7.27565484235765,113491,323275,323282,8,118,0.00468291063643127,0.912,0.0136486097979532,0.996
"DMR_338","chr20",821784,823182,1398,"*",-0.90922862255672,7.27382898045376,92246,271569,271576,8,45,0.00468883837141409,0.912,0.0136486097979532,0.996
"DMR_339","chr20",43976709,43977232,523,"*",-0.908378484957544,7.26702787966035,95081,278413,278420,8,16,0.00471847704632821,0.912,0.0136812123403587,0.996
"DMR_340","chr10",82116203,82116456,253,"*",-0.942968150113457,6.6007770507942,20395,54140,54146,7,18,0.00496447804811542,0.912,0.0176053728989884,0.996
"DMR_341","chr6",33160946,33161336,390,"*",-0.697236958611777,8.36684350334133,135477,371964,371975,12,424,0.00410495647560589,0.916,0.00910203706612685,0.984
"DMR_342","chr4",154710353,154710796,443,"*",-0.749224005594685,8.24146406154153,120732,335941,335951,11,50,0.00474811572124233,0.916,0.00952290624990738,0.984
"DMR_343","chr16",23313136,23313559,423,"*",-0.904646030024392,7.23716824019514,59128,164551,164558,8,12,0.00485481495093317,0.916,0.0138531166548606,0.996
"DMR_344","chr20",42135794,42136430,636,"*",-0.941152559493023,6.58806791645116,94892,277741,277747,7,15,0.00502079153045226,0.916,0.0176676141163081,0.996
"DMR_345","chr6",33560953,33561264,311,"*",-0.938768802629421,6.57138161840594,135505,373188,373194,7,14,0.00506524954282344,0.916,0.017753566273559,0.996
"DMR_346","chr11",5617703,5618408,705,"*",-0.938069962310293,6.56648973617205,24581,69012,69018,7,12,0.0051037798202118,0.916,0.0177861688159646,0.996
