"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_175","chr1",32930168,32931179,1011,"*",-1.65157967783384,24.7736951675076,10923,3075,3089,15,15,0.000415598808616749,0.108,0.00213860220267369,0.348
"DMR_176","chr22",24890690,24891166,476,"*",-2.02930686339304,24.3516823607165,267203,85964,85975,12,16,0.000329015723488259,0.108,0.00226847683036642,0.368
"DMR_177","chr20",25565879,25566563,684,"*",-2.11939087829958,21.1939087829958,251229,81601,81610,10,10,0.000424257117129598,0.108,0.00413867146914179,0.504
"DMR_178","chr19",8656852,8657916,1064,"*",-2.10860554718262,21.0860554718262,200344,64909,64918,10,10,0.000441573734155295,0.108,0.00426854609683452,0.512
"DMR_179","chr9",130639739,130640301,562,"*",-2.26086867874372,18.0869494299498,422287,133096,133103,8,8,0.000450232042668144,0.108,0.00835526771489922,0.668
"DMR_180","chr12",6755816,6756751,935,"*",-2.2463080454833,17.9704643638664,88973,28461,28468,8,8,0.000450232042668144,0.108,0.00861501697028469,0.68
"DMR_181","chr10",94825547,94826319,772,"*",-2.28651561637857,16.00560931465,54819,16691,16697,7,8,0.000458890351180993,0.108,0.0136195192907114,0.808
"DMR_182","chr5",1886828,1887583,755,"*",-1.61923475727817,24.2885213591725,320864,101572,101586,15,15,0.000467548659693842,0.112,0.00231176837293066,0.372
"DMR_183","chr12",85306323,85307152,829,"*",-1.72864976131099,24.2010966583538,99369,32710,32723,14,18,0.0004069405001039,0.112,0.00234640160698206,0.372
"DMR_184","chr19",39465821,39466851,1030,"*",-1.85162368109941,24.0711078542923,206670,68103,68115,13,13,0.000389623883078202,0.112,0.0023896931495463,0.38
"DMR_185","chr19",19648555,19649144,589,"*",-2.09368255717101,20.9368255717101,204017,66977,66986,10,11,0.000476206968206691,0.112,0.00443305395857865,0.516
"DMR_186","chr7",105221826,105222180,354,"*",-2.2426931673856,17.9415453390848,382465,124412,124419,8,8,0.000467548659693842,0.112,0.00869294174690033,0.68
"DMR_187","chr11",111385338,111385778,440,"*",-2.26295003647821,15.8406502553475,81782,26456,26462,7,9,0.00048486527671954,0.112,0.0142862090462007,0.824
"DMR_188","chr2",223176167,223177742,1575,"*",-1.7209892676793,24.0938497475102,242524,79621,79634,14,14,0.000432915425642446,0.116,0.00238103484103346,0.38
"DMR_189","chr20",825050,826057,1007,"*",-1.7149476830994,24.0092675633916,247643,80557,80570,14,14,0.000450232042668144,0.116,0.0024243263835977,0.38
"DMR_190","chr6",30698584,30698987,403,"*",-2.05186811054113,22.5705492159525,349504,111488,111498,11,11,0.0004069405001039,0.116,0.0032555240008312,0.444
"DMR_191","chr6",54711227,54711476,249,"*",-2.25404732225621,15.7783312557935,355058,116892,116898,7,8,0.000510840202258087,0.116,0.0145199833760477,0.824
"DMR_192","chr4",4859772,4860698,926,"*",-1.4334923781647,27.2363551851293,303041,96572,96590,19,19,0.000372307266052504,0.12,0.00140264597908153,0.28
"DMR_193","chr12",45443735,45445385,1650,"*",-1.56537519201497,25.0460030722396,93156,29807,29822,16,16,0.000467548659693842,0.12,0.0020000692664681,0.332
"DMR_194","chr2",26624450,26625326,876,"*",-1.99853435384661,23.9824122461593,217621,72329,72340,12,13,0.000363648957539655,0.12,0.0024416430006234,0.384
"DMR_195","chr11",113184936,113185879,943,"*",-1.83002367452491,23.7903077688238,82144,26648,26660,13,13,0.000424257117129598,0.12,0.00259749255385468,0.396
"DMR_196","chr22",30476089,30476525,436,"*",-2.04408754759621,22.4849630235583,268417,86274,86284,11,13,0.000415598808616749,0.12,0.00329881554339544,0.452
"DMR_197","chr1",1181757,1182658,901,"*",-2.23769133270852,17.9015306616681,311,98,105,8,8,0.00048486527671954,0.12,0.00880549975756736,0.68
"DMR_198","chr3",49756301,49756904,603,"*",-2.24868753251267,11.2434376625633,282393,90601,90605,5,11,0.000536815127796634,0.12,0.045334903373277,0.972
"DMR_199","chr3",125898783,125900180,1397,"*",-1.32652951974536,27.8571199146525,290612,92932,92952,21,21,0.000372307266052504,0.124,0.00129008796841449,0.272
"DMR_200","chr5",131346985,131347999,1014,"*",-1.42579603774741,27.0901247172008,333723,105060,105078,19,21,0.000380965574565353,0.124,0.00143727921313292,0.28
"DMR_201","chr1",165324990,165326455,1465,"*",-1.44914178243198,26.0845520837756,28050,10036,10053,18,18,0.000432915425642446,0.124,0.00173166170256979,0.308
"DMR_202","chr19",46800054,46800602,548,"*",-2.21763732614171,17.7410986091337,208875,69357,69364,8,8,0.000536815127796634,0.124,0.00933365657685115,0.688
"DMR_203","chr7",96653617,96655105,1488,"*",-1.36892223454546,27.3784446909091,380658,123677,123696,20,20,0.000380965574565353,0.128,0.00137667105354298,0.276
"DMR_204","chr5",2751550,2752545,995,"*",-1.81192909084601,23.5550781809982,321111,101611,101623,13,13,0.000467548659693842,0.128,0.00275334210708596,0.404
"DMR_205","chr11",63827432,63828762,1330,"*",-2.07433227373336,20.7433227373336,73749,23327,23336,10,10,0.000528156819283785,0.128,0.00476206968206691,0.536
"DMR_206","chr12",22093960,22095330,1370,"*",-1.51885258108479,24.3016412973566,91107,29250,29265,16,16,0.000536815127796634,0.132,0.00231176837293066,0.372
"DMR_207","chr16",22824877,22826243,1366,"*",-1.51533120393679,24.2452992629886,154784,49976,49991,16,16,0.000536815127796634,0.132,0.00233774329846921,0.372
"DMR_208","chr4",38869118,38869779,661,"*",-1.69071833039257,23.6700566254959,306769,97315,97328,14,17,0.000510840202258087,0.132,0.00264944240493177,0.4
"DMR_209","chr3",49941151,49941613,462,"*",-2.02276263704851,22.2503890075336,282458,90655,90665,11,13,0.000450232042668144,0.132,0.00344600678811387,0.46
"DMR_210","chr8",495736,496128,392,"*",-2.2310004481307,13.3860026887842,390717,126576,126581,6,10,0.000588764978873727,0.132,0.026018217081111,0.932
"DMR_211","chr2",177052295,177053838,1543,"*",-1.38332213440285,26.2831205536541,236848,77788,77806,19,19,0.000432915425642446,0.136,0.00167971185149269,0.304
"DMR_212","chr22",51016386,51017432,1046,"*",-1.48679744354206,23.788759096673,274753,87962,87977,16,17,0.00056279005333518,0.136,0.00259749255385468,0.396
"DMR_213","chr18",28621985,28623159,1174,"*",-1.48409114784865,23.7454583655783,190382,62418,62433,16,17,0.000571448361848029,0.136,0.00263212578790607,0.4
"DMR_214","chr12",79257457,79258438,981,"*",-1.66758133667467,23.3461387134454,98983,32589,32602,14,16,0.000554131744822332,0.136,0.0028312668837016,0.416
"DMR_215","chr19",46318439,46319493,1054,"*",-1.99989237335819,21.9988161069401,208737,69306,69316,11,11,0.000476206968206691,0.136,0.00357588141580661,0.46
"DMR_216","chr10",119303831,119305335,1504,"*",-1.58679332495197,23.8018998742795,59257,18276,18290,15,15,0.000580106670360878,0.14,0.00258017593682898,0.396
"DMR_217","chr4",15471214,15471977,763,"*",-2.04338704787686,20.4338704787686,304989,96939,96948,10,10,0.000580106670360878,0.14,0.00504779386299093,0.548
"DMR_218","chr6",31370994,31371820,826,"*",-1.38205121104402,26.2589730098363,349755,111939,111957,19,21,0.000450232042668144,0.144,0.00167971185149269,0.304
"DMR_219","chr17",47209546,47210368,822,"*",-1.64893682449445,23.0851155429224,178491,58735,58748,14,16,0.000606081595899425,0.144,0.00297845812842003,0.428
"DMR_220","chr12",103889516,103890311,795,"*",-1.73264411237525,22.5243734608783,101536,33417,33429,13,16,0.000597423287386576,0.144,0.00329015723488259,0.448
"DMR_221","chr1",32041605,32042157,552,"*",-2.16672476108309,17.3337980886648,10570,2864,2871,8,13,0.000675348064002216,0.144,0.0101302209600332,0.716
"DMR_222","chr20",61885850,61886313,463,"*",-2.18752967390477,15.3127077173334,259262,83958,83964,7,8,0.000701322989540763,0.144,0.0161737203020018,0.856
"DMR_223","chr19",52390810,52391789,979,"*",-1.6187668754836,22.6627362567704,211021,70275,70288,14,14,0.000692664681027914,0.148,0.0032035741497541,0.44
"DMR_224","chr14",75535468,75536561,1093,"*",-1.61567389609704,22.6194345453586,127928,41631,41644,14,14,0.000718639606566461,0.148,0.0032382073838055,0.444
"DMR_225","chr12",47219626,47220092,466,"*",-1.94734092521055,23.3680911025266,93429,29883,29894,12,13,0.000493523585232389,0.152,0.0028312668837016,0.416
"DMR_226","chr14",75389480,75390401,921,"*",-1.9900680483844,21.8907485322284,127875,41581,41591,11,18,0.000528156819283785,0.152,0.00365380619242225,0.472
"DMR_227","chr5",170735973,170736572,599,"*",-1.98657882320856,21.8523670552942,340495,107513,107523,11,11,0.000536815127796634,0.152,0.00369709773498649,0.48
"DMR_228","chr14",93214468,93215209,741,"*",-2.14198153035682,19.2778337732114,130417,42337,42345,9,12,0.000588764978873727,0.152,0.00633788183140542,0.6
"DMR_229","chr7",45960806,45961569,763,"*",-1.33707097142081,25.4043484569953,375984,122341,122359,19,31,0.00048486527671954,0.156,0.00190482787282676,0.328
"DMR_230","chr19",11784246,11785188,942,"*",-1.94260808230047,23.3112969876056,201320,65472,65483,12,12,0.000510840202258087,0.156,0.002865900117753,0.416
"DMR_231","chr10",22633916,22635143,1227,"*",-1.53256389668326,22.988458450249,45379,14380,14394,15,15,0.000684006372515065,0.156,0.00303040797949713,0.432
"DMR_232","chr3",164913627,164915115,1488,"*",-1.61195309288396,22.5673433003754,295856,94683,94696,14,14,0.000744614532105008,0.156,0.0032555240008312,0.444
"DMR_233","chr2",10183933,10184457,524,"*",-2.14009018542517,19.2608116688266,214936,71756,71764,9,10,0.000597423287386576,0.156,0.00638117337396966,0.6
"DMR_234","chr20",42544648,42545022,374,"*",-2.12180917388661,19.0962825649795,254142,82634,82642,9,9,0.000675348064002216,0.156,0.00667555586340652,0.612
"DMR_235","chr3",151985310,151986215,905,"*",-2.11313123040817,19.0181810736735,294706,94231,94239,9,16,0.000692664681027914,0.156,0.00677079725704786,0.62
"DMR_236","chr20",61050885,61051802,917,"*",-1.2684457138408,26.6373599906568,258866,83805,83825,21,21,0.000493523585232389,0.16,0.00158447045785135,0.292
"DMR_237","chr1",228645462,228645796,334,"*",-2.10083028905098,18.9074726014588,37917,12780,12788,9,9,0.00072729791507931,0.16,0.00697859666135624,0.628
"DMR_238","chr2",157184137,157184978,841,"*",-2.15305474753356,17.2244379802684,234204,76868,76875,8,8,0.000735956223592159,0.164,0.0103120454388031,0.724
"DMR_239","chr20",44035415,44036136,721,"*",-2.16047941320325,12.9628764792195,254612,82892,82897,6,21,0.000813881000207799,0.164,0.0289966752095311,0.936
"DMR_240","chr6",32116106,32117292,1186,"*",-1.20786417567106,26.5730118647633,350184,113644,113665,22,27,0.000502181893745238,0.168,0.0016104453833899,0.292
"DMR_241","chr2",75426249,75428132,1883,"*",-1.31978428077326,25.075901334692,225445,74868,74886,19,19,0.000571448361848029,0.168,0.0020000692664681,0.332
"DMR_242","chr11",8615356,8616172,816,"*",-1.44235041992777,24.5199571387721,65926,20630,20646,17,17,0.000632056521437972,0.168,0.00220786867077648,0.356
"DMR_243","chr13",79169714,79171679,1965,"*",-1.44066019863395,24.4912233767771,115406,37543,37559,17,17,0.000632056521437972,0.168,0.00220786867077648,0.356
"DMR_244","chr3",48700269,48700498,229,"*",-2.14324672460563,17.145973796845,282045,90290,90297,8,8,0.000779247766156404,0.168,0.0104592366835215,0.724
"DMR_245","chr1",169429525,169430257,732,"*",-2.14319637302254,17.1455709841803,28738,10279,10286,8,9,0.000779247766156404,0.168,0.0104592366835215,0.724
"DMR_246","chr5",113697330,113698847,1517,"*",-1.42002091428442,24.1403555428352,332013,104451,104467,17,17,0.000684006372515065,0.176,0.00235505991549491,0.372
"DMR_247","chr2",155553986,155555414,1428,"*",-1.42001804882142,24.1403068299641,234149,76851,76867,17,17,0.000684006372515065,0.176,0.00235505991549491,0.372
"DMR_248","chr14",21493649,21494269,620,"*",-1.95746982532565,21.5321680785822,120163,38551,38561,11,32,0.000632056521437972,0.176,0.00398282191591051,0.496
"DMR_249","chr10",118031950,118034031,2081,"*",-1.14925447037272,26.4328528185725,58992,18177,18199,23,27,0.000493523585232389,0.18,0.00167105354297984,0.304
"DMR_250","chr5",80255793,80256867,1074,"*",-1.64944019618588,21.4427225504164,329222,103606,103618,13,13,0.000848514234259195,0.18,0.00400013853293621,0.496
"DMR_251","chr7",22395972,22397000,1028,"*",-1.94810014438474,21.4291015882321,372000,121106,121116,11,11,0.000658031446976519,0.18,0.00400013853293621,0.496
"DMR_252","chr12",2943902,2944760,858,"*",-2.06082004946911,18.547380445222,87892,28106,28114,9,9,0.000883147468310591,0.18,0.00761065318279421,0.66
"DMR_253","chr7",8481994,8482877,883,"*",-2.11503424547901,16.9202739638321,370910,120831,120838,8,8,0.000935097319387684,0.18,0.0109527602687539,0.748
"DMR_254","chr11",120434880,120435056,176,"*",-2.12839250359374,14.8987475251562,84095,27285,27291,7,8,0.000952413936413382,0.18,0.017940015238623,0.868
"DMR_255","chr1",50513645,50513927,282,"*",-2.12474836817178,14.8732385772025,15198,4710,4716,7,11,0.000987047170464778,0.18,0.0180612315578029,0.872
"DMR_256","chr15",79382548,79383980,1432,"*",-1.14728240181574,26.3874952417621,144948,46967,46989,23,23,0.000502181893745238,0.184,0.00167105354297984,0.304
"DMR_257","chr15",65203541,65204428,887,"*",-1.87633346658723,22.5160015990467,141276,45762,45773,12,12,0.000675348064002216,0.184,0.00329015723488259,0.448
"DMR_258","chr12",54426725,54428171,1446,"*",-1.62445413025007,21.117903693251,95673,31089,31101,13,17,0.000935097319387684,0.184,0.00424257117129598,0.512
"DMR_259","chr3",186856928,186857537,609,"*",-1.97160045011361,19.7160045011361,298883,95517,95526,10,10,0.000787906074669253,0.184,0.00565387545889035,0.56
"DMR_260","chr21",32931471,32932496,1025,"*",-1.97094508904547,19.7094508904547,261055,84318,84327,10,10,0.000787906074669253,0.184,0.00567119207591605,0.56
"DMR_261","chr1",67772896,67773725,829,"*",-1.96776901271506,19.6776901271506,18142,5602,5611,10,10,0.000796564383182102,0.184,0.00570582530996744,0.56
"DMR_262","chr6",33560953,33561449,496,"*",-2.10209691482386,16.8167753185909,350749,115593,115600,8,8,0.000995705478977627,0.184,0.0112384844496779,0.748
"DMR_263","chr1",60280088,60281077,989,"*",-1.86430856632991,22.371702795959,17079,5244,5255,12,12,0.000709981298053612,0.188,0.00337674032001108,0.456
"DMR_264","chr1",44398868,44399776,908,"*",-1.85959856152164,22.3151827382596,13957,4167,4178,12,15,0.000744614532105008,0.188,0.00340271524554963,0.456
"DMR_265","chr14",85995655,85996873,1218,"*",-1.58353937590612,22.1695512626856,129222,42003,42016,14,14,0.000857172542772044,0.188,0.00346332340513957,0.46
"DMR_266","chr19",50193784,50194860,1076,"*",-2.0415628255759,18.3740654301831,210217,69990,69998,9,10,0.000926439010874835,0.188,0.00784442751264113,0.66
"DMR_267","chr10",89419054,89419623,569,"*",-2.03940544305641,18.3546489875077,53953,16389,16397,9,17,0.000926439010874835,0.188,0.00787040243817968,0.664
"DMR_268","chr3",154796701,154798159,1458,"*",-1.28151582673006,24.3488007078711,294961,94324,94342,19,19,0.00064937313846367,0.192,0.00226847683036642,0.368
"DMR_269","chr16",725142,726059,917,"*",-1.84946941176631,22.1936329411958,149625,48252,48263,12,13,0.000753272840617857,0.192,0.00346332340513957,0.46
"DMR_270","chr15",30114291,30115299,1008,"*",-1.57998711786977,22.1198196501767,135570,43657,43670,14,14,0.000900464085336289,0.192,0.00348929833067812,0.46
"DMR_271","chr10",22623460,22625665,2205,"*",-1.57316638548403,22.0243293967764,45373,14364,14377,14,19,0.000909122393849138,0.192,0.00356722310729376,0.46
"DMR_272","chr14",103989189,103989789,600,"*",-1.92038598327395,21.1242458160134,133432,43164,43174,11,11,0.000753272840617857,0.192,0.00423391286278313,0.512
"DMR_273","chr8",144952622,144953114,492,"*",-2.03351181337254,18.3016063203529,410492,131171,131179,9,9,0.000952413936413382,0.192,0.00800027706587241,0.664
"DMR_274","chr4",17782643,17783610,967,"*",-1.84229531504934,22.1075437805921,305323,97042,97053,12,12,0.000779247766156404,0.196,0.00349795663919097,0.46
"DMR_275","chr7",97501227,97502088,861,"*",-1.84029015922157,22.0834819106588,380696,123705,123716,12,12,0.000779247766156404,0.196,0.00350661494770382,0.46
"DMR_276","chr10",71892093,71893159,1066,"*",-1.56782586161091,21.9495620625528,50781,15729,15742,14,15,0.000926439010874835,0.196,0.003610514649858,0.468
"DMR_277","chr16",215410,216757,1347,"*",-1.44822411305379,21.7233616958069,149287,48116,48130,15,15,0.000978388861951929,0.196,0.00385294728821777,0.492
"DMR_278","chr19",11689488,11689997,509,"*",-1.9087365412629,20.9961019538919,201297,65453,65463,11,11,0.000779247766156404,0.196,0.00437244579898871,0.516
"DMR_279","chr3",124931535,124932002,467,"*",-2.02703726045872,18.2433353441284,290466,92864,92872,9,9,0.00096973055343908,0.196,0.0081214933850523,0.668
"DMR_280","chr5",2754753,2756361,1608,"*",-1.60530860539328,20.8690118701127,321115,101634,101646,13,13,0.00103033871302902,0.2,0.00454561196924569,0.52
"DMR_281","chr1",95392372,95393429,1057,"*",-1.60515498378569,20.8670147892139,20869,6597,6609,13,14,0.00103033871302902,0.2,0.00455427027775854,0.52
"DMR_282","chr1",155035008,155035881,873,"*",-2.09611396721211,14.6727977704847,25758,9011,9017,7,17,0.00113423841518321,0.2,0.0188751125580107,0.88
"DMR_283","chr2",223162587,223163809,1222,"*",-1.30971979851623,23.5749563732922,242510,79603,79620,18,18,0.000779247766156404,0.204,0.00271005056452171,0.4
"DMR_284","chr3",6902100,6903327,1227,"*",-1.5547679817163,21.7667517440282,275352,88139,88152,14,14,0.00096973055343908,0.204,0.00382697236267923,0.492
"DMR_285","chr13",46425379,46426263,884,"*",-1.81337651385534,21.7605181662641,113054,36853,36864,12,14,0.000874489159797742,0.204,0.00382697236267923,0.492
"DMR_286","chr3",181443800,181445647,1847,"*",-1.54710855878678,21.659519823015,297588,95107,95120,14,14,0.000978388861951929,0.204,0.00386160559673062,0.492
"DMR_287","chr14",37641090,37641984,894,"*",-1.88941834966554,20.783601846321,122402,39608,39618,11,11,0.000839855925746346,0.204,0.00467548659693842,0.52
"DMR_288","chr14",89017615,89018372,757,"*",-1.88906254746887,20.7796880221576,129440,42069,42079,11,11,0.000839855925746346,0.204,0.00467548659693842,0.52
"DMR_289","chr5",135364328,135365012,684,"*",-1.59399446831949,20.7219280881534,334848,105551,105563,13,14,0.00110826348964466,0.204,0.00478804460760546,0.536
"DMR_290","chr15",78556502,78557094,592,"*",-1.93627804932775,19.3627804932775,144702,46848,46857,10,15,0.000909122393849138,0.204,0.00617337396966129,0.592
"DMR_291","chr19",38924045,38924436,391,"*",-1.92958002182389,19.2958002182389,206450,68004,68013,10,10,0.000926439010874835,0.204,0.00631190690586687,0.6
"DMR_292","chr11",118134801,118135270,469,"*",-2.07925681870646,16.6340545496517,83288,26921,26928,8,13,0.00110826348964466,0.204,0.0117406663434231,0.764
"DMR_293","chr1",61547131,61548526,1395,"*",-1.18712618528037,23.7425237056074,17197,5293,5312,20,23,0.000701322989540763,0.208,0.00263212578790607,0.4
"DMR_294","chr5",33891893,33892705,812,"*",-1.80305558182484,21.6366669818981,324050,101937,101948,12,14,0.000917780702361987,0.208,0.00388758052226917,0.492
"DMR_295","chr1",114696350,114697113,763,"*",-1.50981000555914,21.137340077828,22999,7628,7641,14,14,0.00105631363856757,0.208,0.00422525455427028,0.512
"DMR_296","chr16",66878081,66879016,935,"*",-1.50642458063413,21.0899441288778,160078,51845,51858,14,15,0.00106497194708042,0.208,0.00426854609683452,0.512
"DMR_297","chr13",43148017,43149281,1264,"*",-1.58916080278539,20.65909043621,112479,36736,36748,13,13,0.00114289672369606,0.212,0.00487462769273395,0.544
"DMR_298","chr6",35991802,35992691,889,"*",-1.87476818630543,20.6224500493597,351504,115828,115838,11,11,0.000900464085336289,0.212,0.00490926092678534,0.544
"DMR_299","chr15",96876248,96876737,489,"*",-2.06256015885748,16.5004812708599,148067,47874,47881,8,8,0.0011861882662603,0.212,0.0120090739073215,0.776
"DMR_300","chr9",91605494,91606450,956,"*",-1.79029799824709,21.483575978965,416180,132229,132240,12,12,0.000943755627900533,0.216,0.00399148022442336,0.496
"DMR_301","chr1",36038468,36039655,1187,"*",-1.77420573429024,21.2904688114829,11610,3344,3355,12,14,0.00100436378749048,0.22,0.00406074669252615,0.496
"DMR_302","chr6",28226827,28227482,655,"*",-1.48515619425124,20.7921867195174,348678,109509,109522,14,18,0.00113423841518321,0.22,0.00466682828842557,0.52
"DMR_303","chr2",38892846,38893519,673,"*",-2.05759691987181,16.4607753589745,219737,73050,73057,8,8,0.001203504883286,0.22,0.0121562651520399,0.776
"DMR_304","chr2",71126275,71127576,1301,"*",-1.24193799648374,23.5968219331911,224456,74325,74343,19,19,0.000787906074669253,0.224,0.00270139225600887,0.4
"DMR_305","chr19",58220080,58220955,875,"*",-1.74373899045835,20.9248678855002,212491,71226,71237,12,12,0.00112558010667036,0.224,0.00443305395857865,0.516
"DMR_306","chr5",115152326,115152938,612,"*",-1.85072048501827,20.357925335201,332164,104544,104554,11,11,0.00100436378749048,0.224,0.00509974371406802,0.548
"DMR_307","chr9",90589634,90589971,337,"*",-1.99138138519748,17.9224324667773,416070,132220,132228,9,9,0.00114289672369606,0.224,0.00877086652351597,0.68
"DMR_308","chr3",237955,238618,663,"*",-1.39833617784843,20.9750426677264,274836,88002,88016,15,15,0.0012381381173374,0.228,0.0044070790330401,0.516
"DMR_309","chr3",172165696,172166517,821,"*",-1.84052675150463,20.2457942665509,296743,94897,94907,11,12,0.00104765533005472,0.228,0.00518632679919651,0.548
"DMR_310","chr22",42095347,42095536,189,"*",-2.05202428057262,12.3121456834357,271658,87280,87285,6,8,0.00139398767056868,0.228,0.0347544503705756,0.96
"DMR_311","chr2",176986535,176987605,1070,"*",-1.73467983595289,20.8161580314347,236794,77710,77721,12,12,0.00116021334072176,0.232,0.00463219505437418,0.52
"DMR_312","chr19",15342982,15343395,413,"*",-2.03031322420725,16.242505793658,202361,66183,66190,8,10,0.00130740458544019,0.232,0.0128229549075293,0.784
"DMR_313","chr6",84562677,84563604,927,"*",-1.37488749477758,21.9981999164413,356684,117394,117409,16,16,0.00103033871302902,0.236,0.00357588141580661,0.46
"DMR_314","chr3",173114306,173116248,1942,"*",-1.37049808018861,21.9279692830178,296861,94931,94946,16,16,0.00103899702154187,0.236,0.00361917295837085,0.472
"DMR_315","chr4",1166270,1167069,799,"*",-1.72336618447834,20.6803942137401,301634,96207,96218,12,17,0.001203504883286,0.236,0.0048313361501697,0.544
"DMR_316","chr17",32483560,32484259,699,"*",-1.56898048677757,20.3967463281084,174143,56589,56601,13,13,0.00126411304287594,0.236,0.00509108540555517,0.548
"DMR_317","chr6",32847530,32847845,315,"*",-1.81794658012827,19.997412381411,350444,114198,114208,11,11,0.00115155503220891,0.236,0.00539412620350488,0.556
"DMR_318","chr14",100625756,100626535,779,"*",-1.89192363656767,18.9192363656767,132105,42706,42715,10,13,0.00110826348964466,0.236,0.00692664681027914,0.628
"DMR_319","chr19",4534986,4535582,596,"*",-1.71470485529428,20.5764582635313,198766,64310,64321,12,12,0.00126411304287594,0.24,0.00491791923529819,0.544
"DMR_320","chr19",35738738,35739753,1015,"*",-1.80152413989903,19.8167655388894,205586,67414,67424,11,11,0.0012208215003117,0.24,0.00555863406524901,0.56
"DMR_321","chr6",46138530,46139301,771,"*",-1.80015463428859,19.8017009771745,354050,116620,116630,11,12,0.0012208215003117,0.24,0.00559326729930041,0.56
"DMR_322","chr5",140864020,140864834,814,"*",-1.97313279316453,17.7581951384808,336160,106370,106378,9,9,0.00126411304287594,0.24,0.00926439010874835,0.688
"DMR_323","chr11",128693801,128694679,878,"*",-2.02382778162039,14.1667944713427,85854,27679,27685,7,10,0.00146325413867147,0.24,0.0214119969522754,0.912
"DMR_324","chr4",110222806,110224288,1482,"*",-1.13112613631088,22.6225227262176,312770,99269,99288,20,20,0.000857172542772044,0.244,0.00322954907529265,0.444
"DMR_325","chr2",200333401,200335148,1747,"*",-1.35610200359112,21.6976320574579,238949,78513,78528,16,16,0.00109094687261897,0.244,0.00385294728821777,0.492
"DMR_326","chr1",78511235,78512129,894,"*",-1.69564216699395,20.3477060039274,18978,5919,5930,12,12,0.00135069612800443,0.244,0.00511706033109372,0.548
"DMR_327","chr12",106976508,106977074,566,"*",-1.69404866666094,20.3285839999313,102144,33594,33605,12,12,0.00135069612800443,0.244,0.00513437694811941,0.548
"DMR_328","chr7",153584038,153584873,835,"*",-1.69274414329394,20.3129297195272,388804,126337,126348,12,12,0.00135935443651728,0.244,0.00515169356514511,0.548
"DMR_329","chr5",132082633,132083184,551,"*",-2.00613299817859,16.0490639854288,333940,105201,105208,8,8,0.00141130428759438,0.244,0.0134723280459929,0.808
"DMR_330","chr1",107600012,107600762,750,"*",-2.02876834867683,12.172610092061,21571,6901,6906,6,14,0.00150654568123571,0.244,0.0361224631156057,0.96
"DMR_331","chr12",105477526,105478741,1215,"*",-1.45843251866983,20.4180552613777,101878,33519,33532,14,14,0.00130740458544019,0.248,0.00508242709704232,0.548
"DMR_332","chr4",187476326,187476953,627,"*",-1.87548843651252,18.7548843651252,319453,101326,101335,10,12,0.0011861882662603,0.248,0.00722102929971601,0.64
"DMR_333","chr8",91803321,91803798,477,"*",-2.00260790780412,16.020863262433,402151,129435,129442,8,8,0.00142862090462007,0.248,0.0135762277481471,0.808
"DMR_334","chr1",58715499,58716377,878,"*",-1.68605709327445,20.2326851192934,16803,5179,5190,12,14,0.00138532936205583,0.252,0.00519498510770936,0.552
"DMR_335","chr16",31227272,31228427,1155,"*",-1.68439106948778,20.2126928338534,156700,50889,50900,12,17,0.00138532936205583,0.252,0.00520364341622221,0.552
"DMR_336","chr8",70982867,70984559,1692,"*",-1.67853508949447,20.1424210739337,400518,128930,128941,12,12,0.00142862090462007,0.252,0.0052555932672993,0.552
"DMR_337","chr3",13590221,13591084,863,"*",-1.67777933291112,20.1333519949334,276835,88660,88671,12,12,0.00142862090462007,0.252,0.00526425157581215,0.552
"DMR_338","chr14",29235904,29236535,631,"*",-1.52025489621398,19.7633136507817,121472,39228,39240,13,13,0.00144593752164577,0.252,0.0056279005333518,0.56
"DMR_339","chr20",21378045,21378703,658,"*",-1.78789796318359,19.6668775950194,250503,81481,81491,11,16,0.00126411304287594,0.252,0.00571448361848029,0.56
"DMR_340","chr7",93204022,93205295,1273,"*",-1.03472282262647,22.7639020977824,380260,123371,123392,22,26,0.000813881000207799,0.256,0.00317759922421556,0.436
"DMR_341","chr1",200011273,200012261,988,"*",-1.43945084187845,20.1523117862984,32115,11174,11187,14,15,0.00141996259610722,0.256,0.0052555932672993,0.552
"DMR_342","chr1",38022316,38022657,341,"*",-1.85760497342699,18.5760497342699,12105,3487,3496,10,10,0.00129874627692734,0.256,0.00753272840617857,0.66
"DMR_343","chr3",62860710,62861925,1215,"*",-1.38030891376544,20.7046337064816,284834,91570,91584,15,15,0.00136801274503013,0.26,0.00480536122463116,0.54
"DMR_344","chr1",151881785,151882779,994,"*",-1.65813258081522,19.8975909697827,24866,8651,8662,12,12,0.00152386229826141,0.26,0.00546339267160767,0.56
"DMR_345","chr7",54609534,54610192,658,"*",-1.65580891238575,19.869706948629,376938,122459,122470,12,12,0.00152386229826141,0.26,0.00550668421417192,0.56
"DMR_346","chr10",118608473,118609402,929,"*",-1.51137505863304,19.6478757622295,59100,18210,18222,13,13,0.00146325413867147,0.26,0.00576643346955739,0.56
"DMR_347","chr12",56881561,56882535,974,"*",-1.74777134545928,19.2254848000521,96368,31614,31624,11,11,0.00145459583015862,0.26,0.00638983168248251,0.604
