"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_174","chr12",54410487,54410819,332,"*",-0.784237775473914,10.1950910811609,95659,31072,31084,13,16,0.00419483196701664,0.652,0.0110983268613069,0.868
"DMR_175","chr5",16180033,16180315,282,"*",-1.02051413177299,8.1641130541839,322933,101789,101796,8,10,0.00582482381705739,0.656,0.0243779663454624,0.98
"DMR_176","chr1",45140266,45140495,229,"*",-1.03851931378051,7.26963519646357,14210,4302,4308,7,13,0.00592869584671684,0.668,0.0351407066494079,0.992
"DMR_177","chr15",78556178,78557094,916,"*",-0.854029731040708,10.2483567724885,144702,46846,46857,12,15,0.00455438899276092,0.672,0.0109065631142433,0.864
"DMR_178","chr14",93214468,93215209,741,"*",-0.984334290072588,8.85900861065329,130417,42337,42345,9,12,0.00568899116288732,0.672,0.0182495165955543,0.948
"DMR_179","chr16",67184900,67185194,294,"*",-1.03535689483539,7.24749826384774,160215,51923,51929,7,10,0.00604854818863161,0.672,0.0354683030506416,0.992
"DMR_180","chr17",48636344,48637449,1105,"*",-0.686066823261939,10.2910023489291,179079,59003,59017,15,29,0.00383527494127235,0.676,0.0107947009284561,0.864
"DMR_181","chr12",86229804,86230403,599,"*",-1.06939547725217,5.34697738626085,99404,32751,32755,5,10,0.00596065647122745,0.676,0.0727743420106429,1
"DMR_182","chr5",2751550,2752545,995,"*",-0.766284602910911,9.96169983784184,321111,101611,101623,13,13,0.00464228071016508,0.684,0.0121210668456462,0.884
"DMR_183","chr3",122514443,122514814,371,"*",-1.0644545454231,5.32227272711552,289846,92763,92767,5,12,0.00624830209182287,0.684,0.0734934560621315,1
"DMR_184","chr5",134735478,134736026,548,"*",-0.931911194212118,9.31911194212118,334680,105484,105493,10,18,0.00513767039007942,0.688,0.0153011489844512,0.936
"DMR_185","chr4",90757139,90757629,490,"*",-1.02300303340743,7.16102123385202,311419,98779,98785,7,8,0.00667178036658836,0.692,0.0365469741278745,0.992
"DMR_186","chr11",105481283,105481802,519,"*",-0.84273739645587,10.1128487574704,81151,26149,26160,12,14,0.00492193617463285,0.696,0.0114179331064129,0.876
"DMR_187","chr11",128693961,128694679,718,"*",-1.03670550627206,6.22023303763234,85854,27680,27685,6,10,0.00686354411365198,0.696,0.0522556210748358,1
"DMR_188","chr1",204183060,204183655,595,"*",-0.836226129720581,10.034713556647,33405,11538,11549,12,13,0.00507374914105822,0.7,0.0117615098199019,0.88
"DMR_189","chr1",36915704,36916195,491,"*",-0.894272611931818,9.83699873125,11858,3435,3445,11,11,0.00504178851654761,0.7,0.0127842498042412,0.892
"DMR_190","chr9",91605494,91606223,729,"*",-0.89257718062715,9.81834898689865,416180,132229,132239,11,12,0.00512169007782412,0.7,0.0129280726145389,0.896
"DMR_191","chr6",26183508,26184037,529,"*",-0.975904794563768,8.78314315107391,348212,109231,109239,9,9,0.0059366860028445,0.7,0.018896719241894,0.952
"DMR_192","chr1",66258022,66258441,419,"*",-1.03320149495824,6.19920896974941,17904,5533,5538,6,8,0.00701535708007734,0.704,0.0526551288812183,1
"DMR_193","chr1",16543684,16544220,536,"*",-0.995025699391388,7.9602055951311,5792,1460,1467,8,8,0.00678364255237547,0.708,0.0267110919347364,0.98
"DMR_194","chr5",131593104,131593413,309,"*",-1.03148986947219,6.18893921683312,333782,105101,105106,6,8,0.00714319957811976,0.708,0.0529108138773032,1
"DMR_195","chr3",13114570,13114803,233,"*",-1.02656915030337,6.1594149018202,276671,88625,88630,6,8,0.00739888457420458,0.712,0.0534062035572175,1
"DMR_196","chr19",8656852,8657916,1064,"*",-0.925750153826095,9.25750153826095,200344,64909,64918,10,10,0.00536938491778129,0.716,0.015716637103089,0.936
"DMR_197","chr12",79257667,79258438,771,"*",-0.823430817193091,9.88116980631709,98983,32591,32602,12,16,0.00542531601067485,0.72,0.0125765057449223,0.888
"DMR_198","chr16",2286370,2287294,924,"*",-0.719595597829232,10.0743383696092,150802,48825,48838,14,15,0.00449046774373971,0.728,0.0116336673218595,0.876
"DMR_199","chr1",175162044,175162553,509,"*",-0.718208911714081,10.0549247639971,29510,10534,10547,14,18,0.00450644805599501,0.728,0.011689598414753,0.876
"DMR_200","chr12",58013109,58013569,460,"*",-0.717721643771995,10.0481030128079,96766,31842,31855,14,21,0.00451443821212266,0.728,0.011713568883136,0.88
"DMR_201","chr6",43276478,43276781,303,"*",-0.964402915039547,8.67962623535592,353376,116375,116383,9,9,0.00640011505824824,0.732,0.0197516659475526,0.964
"DMR_202","chr5",140345461,140346403,942,"*",-0.716582272204976,10.0321518108697,335967,106073,106086,14,14,0.00456237914888857,0.736,0.0117854802882848,0.88
"DMR_203","chr14",62583787,62584859,1072,"*",-0.630339895979785,9.45509843969678,125145,40688,40702,15,15,0.00445850711922911,0.736,0.0145820349329626,0.932
"DMR_204","chr17",4802532,4803053,521,"*",-0.917458243142662,9.17458243142662,168831,54356,54365,10,11,0.00565703053837672,0.736,0.0161880563146204,0.94
"DMR_205","chr11",8832111,8832433,322,"*",-1.03914296529055,5.19571482645273,66026,20669,20673,5,14,0.00764657941416175,0.736,0.0770810361634466,1
"DMR_206","chr22",21386798,21387058,260,"*",-0.983997697825588,7.87198158260471,266411,85717,85724,8,11,0.00733496332518337,0.74,0.0276699106700545,0.98
"DMR_207","chr12",115135999,115136308,309,"*",-0.599897673135952,8.99846509703929,104222,34445,34459,15,51,0.00462630039790978,0.744,0.0173785895776403,0.944
"DMR_208","chr9",90589634,90589971,337,"*",-0.960340823972968,8.64306741575671,416070,132220,132228,9,9,0.00659187880531186,0.744,0.0201032328171692,0.964
"DMR_209","chr6",10881925,10882326,401,"*",-0.982333240846091,7.85866592676872,345614,108719,108726,8,10,0.00738290426194928,0.744,0.0278456941048628,0.984
"DMR_210","chr17",43324416,43325323,907,"*",-0.979816922258181,7.83853537806545,177460,58247,58254,8,9,0.00745481566709814,0.744,0.0281573101938412,0.988
"DMR_211","chr20",9819272,9819820,548,"*",-0.979080152154711,7.83264121723769,249203,81117,81124,8,8,0.00749476644773639,0.748,0.0282052511306071,0.988
"DMR_212","chr1",209848306,209848864,558,"*",-0.95732634259966,8.61593708339694,34783,11901,11909,9,9,0.00667178036658836,0.752,0.0203589178132541,0.968
"DMR_213","chr1",165325413,165326455,1042,"*",-0.70064553746235,9.8090375244729,28050,10040,10053,14,18,0.00500183773590936,0.756,0.0129600332390495,0.896
"DMR_214","chr10",5488225,5488628,403,"*",-0.955533491489899,8.59980142340909,42754,13742,13750,9,11,0.00675967208399252,0.756,0.0204468095306582,0.968
"DMR_215","chr1",26233332,26233709,377,"*",-0.906396008899264,9.06396008899264,8932,2219,2228,10,22,0.00608849896926986,0.76,0.0169631014590025,0.944
"DMR_216","chr21",32931471,32932496,1025,"*",-0.903784975238161,9.03784975238161,261055,84318,84327,10,10,0.00616840053054637,0.76,0.017066973488662,0.944
"DMR_217","chr7",27197239,27198189,950,"*",-0.987896907827204,6.91527835479043,372827,121503,121509,7,9,0.00833373284113972,0.76,0.0398708790769772,0.996
"DMR_218","chr3",46506104,46506653,549,"*",-0.789697012731769,9.47636415278123,281402,89931,89942,12,14,0.00661584927369481,0.764,0.0144941432155584,0.932
"DMR_219","chr14",21493649,21494269,620,"*",-0.844996443424895,9.29496087767385,120163,38551,38561,11,32,0.00674369177173722,0.768,0.0154369816386212,0.936
"DMR_220","chr11",118134801,118135270,469,"*",-0.973128820132997,7.78503056106397,83288,26921,26928,8,13,0.00787829394186362,0.768,0.028756571903415,0.988
"DMR_221","chr7",153584416,153584873,457,"*",-0.982742446785492,6.87919712749844,388804,126342,126348,7,12,0.00858941783722454,0.768,0.040470140786551,0.996
"DMR_222","chr4",38869436,38869779,343,"*",-0.98225161045263,6.87576127316841,306769,97322,97328,7,17,0.00860539814947984,0.768,0.0405340620355722,0.996
"DMR_223","chr13",51417469,51418221,752,"*",-0.889784537858822,8.89784537858822,113822,37105,37114,10,10,0.00683957364526903,0.772,0.0179219201943206,0.944
"DMR_224","chr3",124931535,124932002,467,"*",-0.942379757152741,8.48141781437467,290466,92864,92872,9,9,0.00723908145165157,0.776,0.0213337168608275,0.968
"DMR_225","chr19",8372814,8373608,794,"*",-0.783336058510261,9.40003270212314,200208,64840,64851,12,12,0.00683957364526903,0.78,0.0148457100851751,0.936
"DMR_226","chr15",83316223,83316962,739,"*",-0.783016257728498,9.39619509274197,145598,47086,47097,12,12,0.00684756380139668,0.78,0.014869680553558,0.936
"DMR_227","chr10",119303831,119304487,656,"*",-0.983265855652669,5.89959513391601,59257,18276,18281,6,15,0.00996372469118047,0.784,0.0592789683110408,1
"DMR_228","chr17",47209546,47210368,822,"*",-0.655713893880165,9.17999451432231,178491,58735,58748,14,16,0.00574492225578088,0.788,0.0161560956901098,0.94
"DMR_229","chr3",160167507,160167977,470,"*",-0.829334510202759,9.12267961223034,295662,94604,94614,11,14,0.00740687473033223,0.792,0.016539623184237,0.944
"DMR_230","chr1",220921184,220922217,1033,"*",-0.713442533660755,9.27475293758982,36308,12321,12333,13,13,0.00616041037441872,0.796,0.0156047749173019,0.936
"DMR_231","chr10",43892790,43893073,283,"*",-0.877085128638005,8.77085128638005,47816,14872,14881,10,10,0.00748677629160874,0.796,0.0189926011154258,0.952
"DMR_232","chr1",50513645,50513927,282,"*",-0.973004711889027,6.81103298322319,15198,4710,4716,7,11,0.0092605909519472,0.796,0.0417006248302092,0.996
"DMR_233","chr5",167718982,167719214,232,"*",-0.976700916374732,5.86020549824839,339966,107406,107411,6,9,0.0104191635904566,0.796,0.0600859740799335,1
"DMR_234","chr6",46138530,46139019,489,"*",-0.874882493182119,8.74882493182119,354050,116620,116629,10,12,0.00753471722837464,0.8,0.0191923550186171,0.956
"DMR_235","chr3",49941151,49941613,462,"*",-0.816143149794271,8.97757464773698,282458,90655,90665,11,13,0.00805407737667194,0.804,0.0175144222318104,0.944
"DMR_236","chr1",183155056,183155644,588,"*",-0.954489665046003,7.63591732036802,30770,10871,10878,8,10,0.00893299455071352,0.804,0.0303625932850728,0.988
"DMR_237","chr3",26663551,26664621,1070,"*",-0.702460126208181,9.13198164070635,278455,89007,89019,13,13,0.0065359477124183,0.808,0.0164836920913435,0.944
"DMR_238","chr16",66878193,66879016,823,"*",-0.700916305928263,9.11191197706742,160078,51846,51858,13,15,0.00662383942982246,0.808,0.0165955542771306,0.944
"DMR_239","chr19",11529133,11530138,1005,"*",-0.806092756263428,8.86702031889771,201223,65380,65390,11,11,0.00843760487079918,0.808,0.0181776051904054,0.948
"DMR_240","chr4",84030854,84031513,659,"*",-0.803395055138975,8.83734560652873,310608,98500,98510,11,11,0.00855745721271394,0.808,0.0184332901864902,0.948
"DMR_241","chr11",71955113,71955599,486,"*",-0.92761747623223,8.34855728609007,77123,24893,24901,9,10,0.00803010690828899,0.812,0.0226920434025281,0.972
"DMR_242","chr19",10697913,10698098,185,"*",-0.967892175425942,5.80735305255565,200870,65232,65237,6,8,0.0111462677980728,0.816,0.0611007239081452,1
"DMR_243","chr15",90727363,90728157,794,"*",-0.798988367851357,8.78887204636493,146961,47559,47569,11,11,0.00890103392620292,0.82,0.0188407881490004,0.952
"DMR_244","chr5",66124395,66124801,406,"*",-0.948159094207206,7.58527275365765,327276,103010,103017,8,10,0.00938044329386196,0.82,0.0310097959314125,0.988
"DMR_245","chr7",22396637,22397000,363,"*",-0.960068255803156,6.72047779062209,372000,121110,121116,7,11,0.0101954392188823,0.82,0.0429231187177397,0.996
"DMR_246","chr5",131347187,131347831,644,"*",-0.690387801066477,8.97504141386421,333723,105063,105075,13,21,0.00693545551880084,0.824,0.0175304025440657,0.944
"DMR_247","chr2",26624604,26625326,722,"*",-0.860313197655188,8.60313197655188,217621,72331,72340,10,13,0.00830976237275676,0.824,0.0204308292184029,0.968
"DMR_248","chr7",143105850,143106298,448,"*",-0.922789617944251,8.30510656149826,387313,125768,125776,9,11,0.00822187065535261,0.824,0.0230196398037618,0.972
"DMR_249","chr9",72435533,72435880,347,"*",-0.963965911761068,5.78379547056641,414589,132002,132007,6,8,0.0114179331064129,0.824,0.0616280742125701,1
"DMR_250","chr12",114845747,114846503,756,"*",-0.686589587594796,8.92566463873234,104143,34380,34392,13,13,0.00703133739233265,0.828,0.0177621170717676,0.944
"DMR_251","chr9",115818857,115819190,333,"*",-0.963646036770054,5.78187622062032,419536,132709,132714,6,8,0.0114498937309235,0.828,0.0616600348370807,1
"DMR_252","chr6",33280052,33280478,426,"*",-0.67574687204049,8.78470933652638,350650,115154,115166,13,50,0.00734295348131103,0.832,0.018872748773511,0.952
"DMR_253","chr16",22824877,22825856,979,"*",-0.674569833913336,8.76940784087337,154784,49976,49988,13,16,0.00738290426194928,0.832,0.019032551896064,0.956
"DMR_254","chr6",168078772,168079818,1046,"*",-0.938776409321578,7.51021127457263,366813,120042,120049,8,8,0.00985985266152101,0.832,0.03193665404222,0.988
"DMR_255","chr4",186732926,186733060,134,"*",0.952845676719754,6.66991973703828,319318,101285,101291,7,10,0.0107227895233073,0.832,0.0437540949550154,0.996
"DMR_256","chr8",16859632,16860121,489,"*",-0.914783151345273,8.23304836210746,393221,126974,126982,9,12,0.0087572111159052,0.84,0.0236908129184844,0.976
"DMR_257","chr12",14720529,14721092,563,"*",-0.787614183887157,8.66375602275873,90476,29009,29019,11,13,0.00962813813381913,0.844,0.0198954887578503,0.964
"DMR_258","chr8",38964784,38965492,708,"*",-0.851540354827129,8.51540354827129,397094,128071,128080,10,14,0.0087092701791393,0.844,0.0211099924892532,0.968
"DMR_259","chr2",198650880,198651498,618,"*",-0.786769230656001,8.65446153721601,238845,78467,78477,11,15,0.00966009875832974,0.848,0.0199594100068715,0.964
"DMR_260","chr16",69140919,69141478,559,"*",-0.909791320365718,8.18812188329146,160947,52461,52469,9,12,0.00907681736101123,0.848,0.0241862025983988,0.98
"DMR_261","chr18",20713759,20714527,768,"*",-0.933804185097736,7.47043348078189,189763,62260,62267,8,8,0.0102593604679035,0.848,0.0324719945027726,0.988
"DMR_262","chr2",66667433,66668012,579,"*",-0.933618458411083,7.46894766728867,223592,74056,74063,8,8,0.0102833309362865,0.848,0.0324879748150279,0.988
"DMR_263","chr1",155290446,155290961,515,"*",-0.932822786537619,7.46258229230096,25896,9183,9190,8,12,0.0103472521853077,0.848,0.032575866532432,0.988
"DMR_264","chr11",36532282,36532425,143,"*",-0.97517568687802,4.8758784343901,70115,22003,22007,5,15,0.0120811160650079,0.848,0.0864534893011809,1
"DMR_265","chr18",28622474,28623090,616,"*",-0.722666161239645,8.67199393487574,190382,62421,62432,12,17,0.00950029563577672,0.856,0.0198235773527015,0.964
"DMR_266","chr1",36038468,36039655,1187,"*",-0.722362017121206,8.66834420545447,11610,3344,3355,12,14,0.00951627594803202,0.856,0.0198395576649568,0.964
"DMR_267","chr14",37641090,37641984,894,"*",-0.778886299378835,8.56774929316719,122402,39608,39618,11,11,0.0100276459402017,0.856,0.0206385732777218,0.968
"DMR_268","chr10",77163316,77164227,911,"*",-0.776293661908821,8.53923028099703,52198,16159,16169,11,11,0.0101634785943717,0.856,0.0209821499912108,0.968
"DMR_269","chr4",52917389,52917567,178,"*",-0.94128753226716,6.58901272587012,307947,97773,97779,7,9,0.0115697460728383,0.856,0.0451443821212267,1
"DMR_270","chr6",29521595,29521803,208,"*",-0.718338578761597,8.62006294513917,349001,110085,110096,12,34,0.00968406922671269,0.86,0.0203029867203605,0.968
"DMR_271","chr3",142683069,142683329,260,"*",-0.969059980035173,4.84529990017587,293604,93952,93956,5,10,0.0126803777745817,0.86,0.0875161800661585,1
"DMR_272","chr17",37764118,37764802,684,"*",-0.715364519457832,8.58437423349398,175379,57079,57090,12,12,0.00987583297377631,0.864,0.020566661872573,0.968
"DMR_273","chr12",7342621,7343020,399,"*",-0.888533073051543,7.99679765746389,89256,28735,28743,9,23,0.0104830848394778,0.864,0.0261917317864391,0.98
"DMR_274","chr8",11057947,11058770,823,"*",-0.945055144902289,5.67033086941373,392636,126826,126831,6,17,0.0132476788596449,0.864,0.0642168847979289,1
"DMR_275","chr7",54609587,54610192,605,"*",-0.770653960017251,8.47719356018976,376938,122460,122470,11,12,0.010523035620116,0.868,0.0213816577975934,0.968
"DMR_276","chr12",106976508,106977074,566,"*",-0.705946049044967,8.47135258853961,102144,33594,33605,12,12,0.0103951931220736,0.868,0.0214295987343593,0.968
"DMR_277","chr1",151881974,151882779,805,"*",-0.764876270935691,8.4136389802926,24866,8652,8662,11,12,0.0109305335826262,0.868,0.0219968998194225,0.968
"DMR_278","chr4",1166270,1166933,663,"*",-0.837863732316254,8.37863732316254,301634,96207,96216,10,17,0.00957220704092558,0.868,0.022396407625805,0.972
"DMR_279","chr1",65774564,65775145,581,"*",-0.884093575470998,7.95684217923898,17856,5505,5513,9,9,0.0108266615529667,0.868,0.026743052559247,0.98
"DMR_280","chr11",32450000,32450692,692,"*",-0.93752541786605,5.6251525071963,69232,21706,21711,6,11,0.013886891349857,0.868,0.0654553589977148,1
"DMR_281","chr1",67772896,67773725,829,"*",-0.835948454799727,8.35948454799727,18142,5602,5611,10,10,0.00968406922671269,0.872,0.0225721910606133,0.972
"DMR_282","chr12",49487944,49488709,765,"*",-0.87786140989076,7.90075268901684,94003,30188,30196,9,10,0.0114259232625405,0.872,0.0273982453617144,0.98
"DMR_283","chr14",81421763,81422160,397,"*",-0.934713085028607,6.54299159520025,129002,41963,41969,7,14,0.0121370471579015,0.872,0.0459993288268853,1
"DMR_284","chr11",65640137,65640577,440,"*",-0.9332493220856,6.5327452545992,74714,23949,23955,7,10,0.0122489093436886,0.872,0.0461671221055659,1
"DMR_285","chr11",120207727,120207803,76,"*",-0.958374007527969,4.79187003763985,84028,27277,27281,5,9,0.013727088227304,0.872,0.0892820045703693,1
"DMR_286","chr14",103989189,103989711,522,"*",-0.832311955803293,8.32311955803293,133432,43164,43173,10,11,0.00994774437892516,0.876,0.0229157677741023,0.972
"DMR_287","chr6",32976805,32977412,607,"*",-0.756246263750948,8.31870890126043,350491,114437,114447,11,26,0.0115058248238171,0.88,0.0229477283986129,0.972
"DMR_288","chr8",19170878,19171452,574,"*",-0.869481118236668,7.82533006413001,393615,127085,127093,9,10,0.0120811160650079,0.88,0.0282931428480113,0.988
"DMR_289","chr3",181443800,181444563,763,"*",-0.934218205330525,5.60530923198315,297588,95107,95112,6,14,0.0142384582194736,0.88,0.0659427585215015,1
"DMR_290","chr17",27917879,27918338,459,"*",-0.930960991251348,5.58576594750809,173387,56378,56383,6,10,0.0145420841523243,0.88,0.0664701088259265,1
"DMR_291","chr19",11689488,11689997,509,"*",-0.748318270451174,8.23150097496291,201297,65453,65463,11,11,0.0119053326301996,0.884,0.0236988030746121,0.976
"DMR_292","chr17",37123638,37123949,311,"*",-0.867711826164623,7.80940643548161,175211,57014,57022,9,10,0.0122249388753056,0.884,0.0285248573757131,0.988
"DMR_293","chr20",35201208,35201480,272,"*",-0.946498257603741,4.7324912880187,252846,82153,82157,5,8,0.0152052671109193,0.884,0.0912955239145373,1
"DMR_294","chr7",27142200,27142799,599,"*",-0.686889130604408,8.2426695672529,372775,121334,121345,12,23,0.0112980807644981,0.888,0.0236109113572079,0.972
"DMR_295","chr19",46800054,46800479,425,"*",-0.92741663294177,6.49191643059239,208875,69357,69363,7,8,0.0128002301164965,0.888,0.0469741278744587,1
"DMR_296","chr16",23313240,23313559,319,"*",-0.929549867890165,5.57729920734099,154867,50005,50010,6,8,0.0147418380555156,0.888,0.0666379021046071,1
"DMR_297","chr1",77332813,77333074,261,"*",-0.941844922793104,4.70922461396552,18815,5854,5858,5,9,0.0156527158540678,0.888,0.0920865493711747,1
"DMR_298","chr8",86350278,86351195,917,"*",-0.676896252626877,8.12275503152253,401814,129335,129346,12,12,0.0118174409127954,0.892,0.0247055627466961,0.98
"DMR_299","chr11",101785194,101785806,612,"*",-0.801406802901789,8.01406802901789,80735,26020,26029,10,10,0.0118813621618166,0.892,0.0260239385077584,0.98
"DMR_300","chr5",172672390,172673349,959,"*",-0.861977343370586,7.75779609033527,341105,107683,107691,9,9,0.0126004762133052,0.892,0.0290122568994998,0.988
"DMR_301","chr11",86085366,86086101,735,"*",-0.799312108764911,7.99312108764911,79479,25608,25617,10,10,0.0120891062211356,0.896,0.0262716333477156,0.98
"DMR_302","chr1",1181757,1182658,901,"*",-0.912057301062395,7.29645840849916,311,98,105,8,8,0.0119372932547102,0.896,0.0347571791552807,0.988
"DMR_303","chr6",28921288,28922226,938,"*",-0.736419353219641,8.10061288541606,348888,109928,109938,11,11,0.012696358086837,0.9,0.0249292871182703,0.98
"DMR_304","chr6",31371423,31371820,397,"*",-0.733473494861702,8.06820844347872,349755,111947,111957,11,21,0.0129520430829218,0.9,0.0253607555491634,0.98
"DMR_305","chr2",75426249,75426919,670,"*",-0.732497517516464,8.0574726926811,225445,74868,74878,11,19,0.0129840037074324,0.9,0.0255285488278441,0.98
"DMR_306","chr9",130639739,130640301,562,"*",-0.908286375845729,7.26629100676583,422287,133096,133103,8,8,0.0122888601243268,0.904,0.0352046278984291,0.992
"DMR_307","chr1",203733971,203734559,588,"*",0.907589572860044,7.26071658288036,33274,11521,11528,8,9,0.0123288109049651,0.904,0.035276539303578,0.992
"DMR_308","chr11",67806118,67806668,550,"*",-0.899484807589202,7.19587846071361,75608,24545,24552,8,8,0.0129680233951771,0.904,0.0360515844479601,0.992
"DMR_309","chr3",129147230,129147846,616,"*",-0.895809948493661,7.16647958794928,291682,93242,93249,8,8,0.013359541045432,0.904,0.0364750627227256,0.992
"DMR_310","chr3",169530621,169530920,299,"*",-0.919195952472483,6.43437166730738,296193,94785,94791,7,14,0.0134634130750915,0.904,0.0481007398884574,1
"DMR_311","chr8",27348453,27348940,487,"*",-0.916847538244409,6.41793276771086,395280,127567,127573,7,13,0.0137190980711763,0.904,0.0484682870703294,1
"DMR_312","chr11",123525237,123525714,477,"*",-0.918838683067127,5.51303209840276,84804,27399,27404,6,10,0.0158524697572591,0.904,0.0683318152036691,1
"DMR_313","chr5",175792123,175792295,172,"*",-0.917444659656243,5.50466795793746,341717,107773,107778,6,12,0.016060213816578,0.904,0.0685954903558816,1
"DMR_314","chr11",63828346,63828762,416,"*",-0.936169929273853,4.68084964636927,73749,23332,23336,5,10,0.0162919283442798,0.904,0.0929574763890886,1
"DMR_315","chr11",86510915,86511217,302,"*",-0.935479996483982,4.67739998241991,79563,25637,25641,5,10,0.0164197708423223,0.904,0.093085318887131,1
"DMR_316","chr3",158518888,158519410,522,"*",-0.933876169767269,4.66938084883635,295469,94544,94548,5,15,0.0166594755261518,0.904,0.0933969349761094,1
"DMR_317","chr11",31846819,31847173,354,"*",-0.931779858501925,4.65889929250963,69124,21686,21690,5,8,0.0169151605222366,0.904,0.0937804624702367,1
"DMR_318","chr7",29185545,29186234,689,"*",-0.725727859992324,7.98300645991557,373254,121698,121708,11,18,0.0135832654170062,0.908,0.0264154561580133,0.98
"DMR_319","chr17",38821155,38821487,332,"*",-0.892307149097872,7.13845719278298,175821,57369,57376,8,8,0.013703117758921,0.908,0.0368106492800869,0.992
"DMR_320","chr17",18907305,18907707,402,"*",-0.89192776272173,7.13542210177384,172128,55853,55860,8,14,0.0137510586956869,0.908,0.0368905508413634,0.992
"DMR_321","chr19",46916520,46917061,541,"*",-0.847992818279537,7.63193536451583,208922,69387,69395,9,10,0.0135992457292615,0.912,0.030402544065711,0.988
"DMR_322","chr12",56881561,56882326,765,"*",-0.88849887248109,7.10799097984872,96368,31614,31621,8,11,0.0141106157214312,0.912,0.0372980488038736,0.996
"DMR_323","chr10",62332414,62332846,432,"*",-0.913350423998356,6.39345296798849,49602,15317,15323,7,9,0.0140387043162823,0.912,0.0489956373747543,1
"DMR_324","chr6",33560953,33561264,311,"*",-0.910310877645792,6.37217614352054,350749,115593,115599,7,8,0.0144302219665372,0.912,0.0493551944004986,1
"DMR_325","chr9",130692917,130693538,621,"*",-0.871134328850686,6.96907463080549,422329,133119,133126,8,11,0.0161321252217268,0.916,0.0391597551816162,0.996
"DMR_326","chr10",23216637,23217017,380,"*",-0.900942131327829,6.3065949192948,45494,14395,14401,7,8,0.0152691883599406,0.916,0.0504498457899867,1
"DMR_327","chr8",495736,496128,392,"*",-0.912565598565157,5.47539359139094,390717,126576,126581,6,10,0.0166115345893859,0.916,0.0693305847196254,1
"DMR_328","chr17",74533845,74534550,705,"*",-0.637628408282055,7.65154089938466,184083,60598,60609,12,15,0.0133116001086661,0.92,0.0302187704747751,0.988
"DMR_329","chr5",33892083,33892460,377,"*",-0.839262269999858,7.55336042999872,324050,101938,101946,9,14,0.0144701727471755,0.92,0.031409303737795,0.988
"DMR_330","chr5",1887193,1887583,390,"*",-0.618872868507959,7.42647442209551,320864,101575,101586,12,15,0.0137430685395593,0.92,0.0330552759000911,0.988
"DMR_331","chr12",122018770,122019117,347,"*",-0.866531621695604,6.93225297356483,105731,34866,34873,8,17,0.0166434952138965,0.92,0.0396391645492753,0.996
"DMR_332","chr1",115880850,115881132,282,"*",-0.901381264941804,5.40828758965083,23160,7720,7725,6,9,0.018073733160746,0.92,0.0712402320341339,1
"DMR_333","chr2",228582688,228582820,132,"*",-0.900672228736934,5.40403337242161,243275,79734,79739,6,9,0.0181376544097672,0.92,0.071400035156687,1
"DMR_334","chr16",66959402,66959780,378,"*",-0.899784075561018,5.39870445336611,160121,51871,51876,6,8,0.0182814772200649,0.92,0.0715118973424741,1
"DMR_335","chr11",790142,790293,151,"*",-0.896340736292242,5.37804441775345,63567,19399,19404,6,9,0.0187768668999792,0.92,0.0720312574907714,1
"DMR_336","chr2",207139331,207139471,140,"*",-0.894607334050499,5.36764400430299,240042,78895,78900,6,12,0.0190085814276811,0.92,0.0722549818623456,1
"DMR_337","chr2",241497412,241497599,187,"*",-0.893794064171743,5.36276438503046,246650,80277,80282,6,11,0.0190884829889576,0.92,0.0723588538920051,1
"DMR_338","chr10",82116069,82116608,539,"*",-0.787605203603982,7.87605203603982,53226,16288,16297,10,12,0.0131917477667514,0.924,0.0276299598894162,0.98
"DMR_339","chr11",64058756,64059594,838,"*",-0.787227094400684,7.87227094400683,73883,23429,23438,10,14,0.0132077280790067,0.924,0.0276699106700545,0.98
"DMR_340","chr2",80531500,80531907,407,"*",-0.711117565585069,7.82229322143576,225719,74945,74955,11,15,0.0146139955574732,0.924,0.0283570640970325,0.988
"DMR_341","chr5",34838922,34839352,430,"*",-0.836621080904988,7.52958972814489,324186,101979,101987,9,13,0.014709877431005,0.924,0.0316889592022628,0.988
"DMR_342","chr22",36236303,36236760,457,"*",-0.880630704437236,6.16441493106066,269603,86646,86652,7,8,0.0179778512872142,0.924,0.0532943413714304,1
"DMR_343","chr3",148415443,148416019,576,"*",-0.879236876562214,6.1546581359355,294006,94068,94074,7,8,0.018209565814916,0.924,0.053510075586877,1
"DMR_344","chr3",119298083,119298420,337,"*",-0.874388232314568,6.12071762620197,289383,92569,92575,7,11,0.0187688767438516,0.924,0.054173258545472,1
"DMR_345","chr6",29943401,29943480,79,"*",-0.86914225174644,6.08399576222508,349160,110296,110302,7,9,0.0196957348546591,0.924,0.0550441855633859,1
"DMR_346","chr19",41724898,41725332,434,"*",-0.918092630424904,4.59046315212452,207369,68486,68490,5,9,0.0186330440896815,0.924,0.0961775093085319,1
"DMR_347","chr5",60458349,60458894,545,"*",-0.861569088726259,6.89255270981007,326785,102823,102830,8,13,0.0171069242693002,0.928,0.0402304361027214,0.996
"DMR_348","chr1",32169701,32170066,365,"*",-0.864436718292258,6.05105702804581,10642,2892,2898,7,11,0.0203908784377647,0.928,0.0558511913322786,1
